"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","LV",65224,"2","2011","6",5618,2815,0,0,,,,,,,,,0,0,0,0,0,,3020,,0,1682,0,,1121,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1411.03","2","NA","2","2","1","2","1","1","2","2","1","95.95","NA","581.29","0","1","1",,"3",1.8,,,,,
"2011","LV",65230,"2","2011","8",8890,1552,0,0,,,,,,,,,0,0,0,0,0,,0,,0,309,0,,7029,,"3","3","NA","1","1","2","1","1","1","1","1","6","846.62","1","NA","2","2","1","2","1","1","5","2","1","42.33","NA","141.1","0","1","1",,"3",2,,,,,
"2011","LV",65231,"2","2011","13",12835,11167,0,0,,,,,,,,,0,3449,0,0,866,,0,,0,35,0,,1632,,"NA","3","3","1","1","2","1","1","1","1","1","4","2822.07","1","NA","2","2","1","2","1","5","2","1","1","NA","NA","190.49","0","1","1",,"3",2,,,,,
"2011","LV",65237,"2","2011","7",6026,891,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5135,,"NA","3","NA","1","1","2","1","1","1","1","1","2","846.62","2","1","2","2","2","1","1","1","4","2","1","NA","NA","192.42","115.18","1","3",,"3",1.8,,,,,
"2011","LV",65264,"2","2011","10",6354,4741,0,0,,,,,,,,,0,164,0,0,0,,0,,0,16,0,,1597,,"NA","3","NA","1","1","1","1","1","1","1","1","3","846.62","2","3","2","2","2","2","1","5","6","2","1","NA","NA","91.72","0","1","1",,"3",2,,,,,
"2011","LV",65292,"1","2011","13",11200,4440,0,0,,,,,,,,,0,0,0,0,0,,0,,0,18,0,,6741,,"2","3","1","2","1","1","1","1","2","1","1","4","4233.1","3","2","2","1","1","2","4","1","2","2","1","NA","NA","463.38","0","1","1",,"3",2,,,,,
"2011","LV",65294,"2","2011","9",14967,7288,0,0,,,,,,,,,0,0,0,0,0,,0,,0,523,174,,6981,,"NA","3","3","1","1","2","1","1","1","1","1","1","1411.03","2","NA","2","2","2","1","1","1","3","2","1","NA","NA","192.42","0","1","3",,"3",2,,,,,
"2011","LV",65306,"2","2011","5",10597,8717,0,0,,,,,,,,,0,0,0,0,0,,0,,0,391,0,,1490,,"NA","3","NA","2","2","2","1","1","1","1","1","2","564.41","1","NA","2","2","2","2","4","1","3","2","1","NA","NA","121.35","0","1","1",,"3",2,,,,,
"2011","LV",65312,"2","2011","4",8395,8335,0,0,,,,,,,,,0,73,0,0,0,,0,,0,4,0,,56,,"NA","3","3","1","1","1","1","1","1","1","1","4","1411.03","1","NA","2","2","2","2","4","1","3","2","2","NA","NA","162.27","112.61","1","1",,"3",2,,,,,
"2011","LV",65319,"2","2011","5",20539,16457,0,0,,,,,,,,,0,16,0,0,41,,0,,0,41,0,,4041,,"NA","1","NA","1","2","2","1","1","1","1","1","1","NA","1","NA","2","2","2","2","4","4","2","2","1","NA","NA","84.66","0","1","1",,"3",1.8,,,,,
"2011","LV",65338,"2","2011","6",15236,15222,0,0,,,,,,,,,0,2198,0,1947,3140,,0,,0,5,0,,10,,"NA","3","NA","1","1","2","1","1","1","1","1","3","1693.24","3","NA","2","2","2","2","4","1","3","2","1","NA","NA","141.1","0","1","1",,"3",2,,,,,
"2011","LV",65355,"2","2011","11",10457,6014,0,0,,,,,,,,,0,0,0,0,0,,0,,0,81,0,,4361,,"3","NA","NA","1","1","1","1","1","1","1","1","1","846.62","3","NA","2","2","2","2","4","3","2","2","1","NA","NA","NA","0","1","1",,"3",1.8,,,,,
"2011","LV",65356,"2","2011","4",9221,8098,0,0,,,,,,,,,0,0,0,0,0,,0,,0,215,0,,908,,"3","2","3","1","1","2","1","1","1","1","1","2","846.62","2","2","2","2","2","1","1","1","3","2","1","NA","NA","192.42","115.18","1","1",,"3",1.8,,,,,
"2011","LV",65381,"2","2011","10",13948,13902,0,0,,,,,,,,,0,560,0,0,0,,0,,0,5,0,,42,,"NA","2","NA","2","1","1","1","1","1","1","2","2","2116.55","3","NA","1","2","2","2","2","1","5","2","2","NA","NA","98.77","0","1","1",,"3",2,,,,,
"2011","LV",65383,"2","2011","7",5677,5038,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,639,,"NA","3","NA","1","1","2","1","1","1","3","1","2","2116.55","2","3","2","2","1","2","4","1","5","2","1","253.99","NA","183.43","0","1","3",,"3",2,,,,,
"2011","LV",65408,"1","2011","6",29974,27681,0,0,,,,,,,,,0,4914,149,0,2172,,0,,0,94,0,,2199,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1128.83","1","2","2","1","2","2","4","2","3","2","1","NA","NA","126.99","160.87","1","1",,"3",2,,,,,
"2011","LV",65415,"2","2011","5",25057,23702,0,0,,,,,,,,,0,0,0,0,0,,0,,0,14,0,,1341,,"3","3","NA","2","2","1","1","1","1","1","3","1","705.52","3","3","2","2","2","2","3","4","4","2","1","NA","NA","348.71","0","1","1",,"3",1.8,,,,,
"2011","LV",65422,"2","2011","15",10076,9361,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,190,,525,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1128.83","1","NA","2","1","2","2","4","1","2","2","1","NA","NA","183.43","0","1","1",,"3",1.8,,,,,
"2011","LV",65433,"2","2011","6",29357,28463,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,894,,"NA","3","3","2","1","2","1","1","1","1","1","4","1128.83","2","NA","2","2","1","2","4","1","3","2","1","95.95","NA","395.09","0","1","1",,"3",2,,,,,
"2011","LV",65441,"3","2011","3",4364,4245,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,118,,"NA","3","3","2","1","2","1","1","1","1","1","2","846.62","2","1","2","1","2","2","1","1","3","2","1","NA","NA","192.42","0","3","3",,"3",1.8,,,,,
"2011","LV",65443,"2","2011","10",8495,7308,0,0,,,,,,,,,0,284,709,0,1478,,0,,0,0,0,,1187,,"NA","3","NA","2","1","1","1","1","1","1","1","5","2822.07","1","2","2","1","1","2","4","3","3","1","1","NA","NA","NA","0","2","1",,"3",1.8,,,,,
"2011","LV",65470,"2","2011","13",2669,2541,0,0,,,,,,,,,0,40,0,0,0,,0,,0,4,0,,123,,"NA","NA","NA","1","1","2","1","3","1","1","1","1","1411.03","1","NA","1","2","2","1","2","5","2","1","2","NA","NA","70.55","0","1","1",,"3",1.8,,,,,
"2011","LV",65476,"3","2011","16",4333,4203,0,0,,,,,,,,,0,0,0,531,0,,0,,0,23,0,,107,,"NA","2","3","1","1","2","1","1","1","1","2","2","846.62","2","2","2","2","1","1","4","1","4","2","1","NA","NA","105.83","0","1","1",,"3",2,,,,,
"2011","LV",65503,"2","2011","9",25859,17808,0,0,,,,,,,,,0,0,0,18,0,,0,,0,29,0,,8021,,"NA","3","NA","2","1","2","1","1","2","1","1","1","2822.07","2","NA","2","2","2","1","4","1","3","2","2","NA","NA","285.16","0","1","1",,"3",1.8,,,,,
"2011","LV",65509,"2","2011","9",11693,11661,0,0,,,,,,,,,0,0,0,0,0,,3279,,0,1,0,,30,,"NA","3","NA","2","1","2","1","1","1","1","1","4","2116.55","1","2","2","2","1","2","4","1","3","2","1","NA","NA","70.55","0","1","1",,"3",1.8,,,,,
"2011","LV",65544,"2","2011","7",2744,-2360,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5,0,,5099,,"3","3","3","1","1","2","1","1","3","1","1","4","705.52","2","NA","2","2","2","2","4","2","4","2","1","NA","NA","141.1","0","1","1",,"3",1.8,,,,,
"2011","LV",65552,"2","2011","5",8240,6956,0,0,,,,,,,,,0,0,0,0,0,,0,,0,14,0,,1271,,"NA","2","3","1","1","2","1","1","1","1","1","4","1128.83","2","3","2","1","1","2","1","1","3","2","1","NA","NA","183.43","0","1","1",,"3",1.8,,,,,
"2011","LV",65593,"2","2011","13",46282,43745,0,0,,,,,,,,,0,163,0,0,611,,0,,0,61,0,,2476,,"NA","3","NA","1","1","2","1","1","1","1","1","3","1411.03","3","3","2","1","1","2","1","2","3","2","1","NA","NA","352.76","0","1","1",,"3",2,,,,,
"2011","LV",65610,"3","2011","8",3098,2850,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4,0,,244,,"3","3","3","1","1","2","1","1","1","1","2","3","2822.07","2","1","2","2","2","2","1","1","5","2","1","NA","NA","192.42","115.18","3","3",,"3",2,,,,,
"2011","LV",65631,"2","2011","5",6665,4975,0,0,,,,,,,,,0,71,0,0,0,,0,,0,69,146,,1474,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1693.24","2","2","2","2","2","2","1","3","2","2","1","NA","NA","352.76","0","1","1",,"3",1.8,,,,,
"2011","LV",65633,"2","2011","6",125579,122882,0,0,,,,,,,,,0,0,554,0,0,,0,,0,968,0,,1729,,"NA","3","3","1","1","2","1","1","1","1","1","1","2822.07","2","1","2","2","2","1","1","1","3","2","1","NA","NA","192.42","115.18","3","3",,"3",2,,,,,
"2011","LV",65646,"2","2011","4",3396,3154,0,0,,,,,,,,,0,89,0,0,0,,0,,0,4,0,,237,,"NA","3","NA","1","1","2","1","1","1","1","1","2","1128.83","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","141.1","0","1","1",,"3",1.8,,,,,
"2011","LV",65674,"2","2011","16",3228,2662,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,566,,"NA","3","NA","2","2","1","1","1","1","2","2","1","2257.65","1","NA","2","2","2","2","4","4","2","1","1","NA","NA","70.55","0","1","3",,"3",1.8,,,,,
"2011","LV",65686,"3","2011","14",32776,30538,0,0,,,,,,,,,0,506,0,0,0,,0,,0,9,0,,2229,,"NA","2","3","2","1","2","1","1","1","1","1","1","846.62","2","2","2","2","2","2","4","1","4","2","1","NA","NA","105.83","115.18","3","3",,"3",2,,,,,
"2011","LV",65687,"2","2011","6",10338,7601,0,0,,,,,,,,,0,0,0,0,0,,0,,0,34,0,,2703,,"NA","2","3","1","1","2","1","1","1","1","2","1","1411.03","2","1","2","2","2","2","1","1","4","2","1","NA","NA","192.42","115.18","1","3",,"3",1.8,,,,,
"2011","LV",65696,"2","2011","9",1038,777,0,0,,,,,,,,,0,78,0,0,0,,0,,0,2,0,,259,,"3","3","NA","1","1","1","1","1","1","1","1","1","1411.03","1","NA","1","2","2","2","1","1","6","2","1","NA","NA","169.32","0","2","3",,"3",2,,,,,
"2011","LV",65701,"2","2011","13",4826,2066,0,0,,,,,,,,,0,35,118,67,0,,0,,0,64,0,,2696,,"NA","3","NA","2","1","2","1","1","1","2","1","2","564.41","2","3","2","2","2","2","4","1","2","1","2","NA","NA","119.94","0","1","1",,"3",2,,,,,
"2011","LV",65704,"2","2011","6",15531,13678,0,0,,,,,,,,,0,0,0,0,0,,0,,0,18,719,,1117,,"NA","3","3","1","1","2","1","1","1","1","1","1","846.62","2","2","2","1","2","1","1","1","4","2","1","NA","NA","105.83","0","3","1",,"3",2,,,,,
"2011","LV",65712,"2","2011","15",4194,3556,0,0,,,,,,,,,0,0,0,0,0,,0,,0,9,0,,629,,"NA","3","3","1","1","2","1","1","1","1","1","3","846.62","2","2","2","2","2","2","1","1","4","2","1","NA","NA","192.42","0","1","3",,"3",1.8,,,,,
"2011","LV",65720,"2","2011","14",15927,12187,0,0,,,,,,,,,0,0,0,0,0,,0,,0,13,0,,3726,,"NA","3","3","1","1","2","1","1","1","1","2","2","846.62","2","2","2","2","2","2","1","1","4","2","1","NA","NA","192.42","0","3","3",,"3",2,,,,,
"2011","LV",65725,"2","2011","7",19140,6009,0,0,,,,,,,,,0,0,0,0,0,,0,,0,47,0,,13084,,"NA","2","3","1","1","1","1","1","1","1","1","4","1411.03","3","NA","2","2","2","2","4","1","2","2","1","NA","NA","215.59","81.9","1","1",,"3",2,,,,,
"2011","LV",65730,"1","2011","4",19481,18805,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,676,,"NA","2","NA","1","1","2","1","1","1","1","1","5","705.52","1","NA","2","2","2","2","3","1","4","2","1","NA","NA","95.95","332.82","1","1",,"3",2,,,,,
"2011","LV",65733,"2","2011","10",6645,6213,0,0,,,,,,,,,0,109,0,0,0,,0,,0,66,0,,366,,"3","3","3","1","1","2","1","1","1","1","1","3","2822.07","2","2","2","2","2","1","1","1","3","2","1","NA","NA","105.83","0","1","3",,"3",1.8,,,,,
"2011","LV",65737,"2","2011","12",15291,10417,0,0,,,,,,,,,0,0,0,0,0,,0,,0,62,0,,4812,,"3","3","3","1","1","2","1","1","1","1","3","4","1128.83","2","NA","2","2","2","2","1","5","6","2","2","NA","NA","201.04","0","1","1",,"3",2,,,,,
"2011","LV",65774,"2","2011","5",12681,8553,0,0,,,,,,,,,0,211,0,0,0,,0,,0,121,0,,4008,,"NA","2","NA","1","1","1","1","1","1","1","1","1","2116.55","3","3","2","2","2","2","4","1","4","2","1","NA","NA","395.09","0","1","1",,"3",2,,,,,
"2011","LV",65785,"2","2011","9",21210,20085,0,0,,,,,,,,,0,0,0,0,8849,,0,,0,4,0,,1122,,"3","3","3","1","1","2","1","1","1","1","1","1","846.62","2","1","2","2","2","2","1","1","4","2","1","NA","NA","192.42","115.18","1","1",,"3",1.8,,,,,
"2011","LV",65799,"3","2011","10",8582,8459,0,0,,,,,,,,,0,107,0,0,0,,0,,0,0,0,,123,,"3","3","NA","2","1","1","1","1","1","1","1","2","705.52","1","NA","2","1","2","1","4","2","4","2","1","NA","NA","629.84","0","1","1",,"3",2,,,,,
"2011","LV",65805,"2","2011","10",12889,12880,0,0,,,,,,,,,0,658,0,0,0,,0,,0,0,0,,8,,"3","3","3","1","1","1","1","1","1","1","1","2","846.62","2","NA","2","1","2","2","3","1","3","2","1","NA","NA","98.77","0","1","1",,"3",2,,,,,
"2011","LV",65809,"3","2011","5",19164,19135,0,0,,,,,,,,,0,135,0,0,2812,,0,,0,1,0,,28,,"NA","3","NA","1","1","2","1","1","1","1","3","2","1411.03","1","2","2","1","1","2","1","1","3","2","2","NA","NA","141.1","0","1","1",,"3",2,,,,,
"2011","LV",65815,"2","2011","12",11679,-6897,0,0,,,,,,,,,0,0,0,0,0,,0,,0,410,0,,18166,,"3","3","3","1","1","2","1","1","1","1","1","2","846.62","2","1","2","1","2","2","1","1","4","2","1","NA","NA","105.83","0","1","1",,"3",2,,,,,
"2011","LV",65821,"2","2011","12",20094,17085,0,0,,,,,,,,,0,0,0,518,0,,0,,0,0,0,,3009,,"2","3","NA","1","1","2","1","1","1","1","1","2","846.62","2","NA","2","2","2","2","4","1","4","2","1","42.33","NA","98.77","0","1","1",,"3",2,,,,,
"2011","LV",65834,"2","2011","17",14827,12064,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,187,,2576,,"NA","3","NA","1","1","2","1","1","1","1","2","1","423.31","2","3","1","2","2","2","1","1","3","2","2","NA","NA","105.83","0","1","3",,"3",1.8,,,,,
"2011","LV",65838,"3","2011","10",44339,39792,0,0,,,,,,,,,0,0,0,0,0,,0,,0,414,0,,4133,,"NA","3","3","2","2","2","1","1","1","1","2","4","705.52","3","NA","2","2","2","2","4","2","2","2","2","NA","NA","102.53","0","1","1",,"3",1.8,,,,,
"2011","LV",65853,"3","2011","15",3400,2847,0,0,,,,,,,,,0,684,0,0,0,,0,,0,5,0,,547,,"NA","3","NA","2","1","1","1","1","1","1","1","1","917.17","2","NA","2","2","1","2","3","1","2","1","2","NA","NA","77.61","131.78","1","1",,"3",1.8,,,,,
"2011","LV",65855,"2","2011","15",2955,1770,0,0,,,,,,,,,0,0,0,0,0,,0,,0,22,206,,957,,"NA","3","NA","2","2","2","1","1","1","1","1","4","564.41","2","NA","2","2","2","1","1","1","4","2","1","NA","NA","105.83","0","1","1",,"3",1.8,,,,,
"2011","LV",65857,"2","2011","9",73329,69948,0,0,,,,,,,,,0,16946,908,2366,2751,,0,,0,0,0,,3381,,"3","3","3","2","1","2","1","1","1","1","2","3","1411.03","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","192.42","115.18","1","3",,"3",2,,,,,
"2011","LV",65910,"2","2011","23",21202,21162,0,0,,,,,,,,,0,83,0,0,0,,0,,0,1,15,,24,,"NA","3","3","2","1","1","1","1","1","1","1","2","1411.03","2","3","2","1","1","2","3","1","2","2","1","NA","NA","183.43","0","1","1",,"3",1.8,,,,,
"2011","LV",65946,"2","2011","10",24254,21049,0,0,,,,,,,,,0,214,0,0,6691,,0,,0,389,0,,2816,,"3","3","3","1","1","2","1","1","1","1","1","1","1411.03","2","1","2","2","2","1","4","1","3","2","1","NA","NA","192.42","115.18","1","3",,"3",2,,,,,
"2011","LV",65971,"2","2011","7",2921,-4324,0,0,,,,,,,,,0,0,0,0,0,,0,,0,18,0,,7227,,"NA","3","3","2","1","2","1","1","1","1","2","1","1411.03","2","1","2","2","2","2","1","1","3","2","1","NA","NA","192.42","0","3","3",,"3",1.6,,,,,
"2011","LV",66007,"2","2011","5",9227,9138,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,89,,"NA","2","3","1","1","2","1","1","1","1","2","1","1411.03","2","NA","2","2","2","1","1","1","3","2","1","NA","NA","192.42","0","3","1",,"3",2,,,,,
"2011","LV",66037,"2","2011","5",10634,10192,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,441,,"3","3","NA","1","1","2","1","1","1","1","2","2","846.62","2","2","2","2","2","1","4","1","3","2","1","NA","NA","192.42","115.18","3","1",,"3",1.8,,,,,
"2011","LV",66059,"3","2011","15",12498,9183,0,0,,,,,,,,,0,0,0,0,0,,0,,0,27,0,,3288,,"3","3","3","2","1","2","1","1","1","1","1","1","2822.07","2","2","2","1","1","1","1","1","4","2","1","NA","NA","192.42","115.18","1","1",,"3",2,,,,,
"2011","LV",66074,"2","2011","13",16374,15432,0,0,,,,,,,,,0,0,0,0,0,,0,,0,941,0,,0,,"3","2","3","2","1","2","1","1","1","1","2","2","846.62","2","2","2","2","2","1","1","1","3","2","1","NA","NA","105.83","0","1","3",,"3",2,,,,,
"2011","LV",66080,"2","2011","17",12224,11510,0,0,,,,,,,,,0,0,0,0,0,,0,,0,17,0,,697,,"NA","3","3","2","1","1","1","1","1","1","1","2","846.62","2","2","2","2","2","1","1","1","4","2","1","NA","NA","105.83","115.18","3","1",,"3",2,,,,,
"2011","LV",66087,"2","2011","NA",8691,3814,0,0,,,,,,,,,0,0,0,0,0,,0,,0,22,0,,4855,,"NA","3","NA","1","1","1","1","1","1","1","1","2","2116.55","1","NA","2","2","1","2","1","3","5","2","1","95.95","NA","183.43","0","1","1",,"3",2,,,,,
"2011","LV",66088,"2","2011","10",8491,3378,0,0,,,,,,,,,0,0,116,0,0,,0,,0,8,914,,4192,,"3","3","3","2","2","1","1","1","3","3","1","3","1411.03","1","NA","2","2","1","1","4","1","5","2","1","NA","NA","42.33","0","1","1",,"3",1.8,,,,,
"2011","LV",66115,"2","2011","4",9299,8812,0,0,,,,,,,,,0,86,0,0,0,,0,,0,0,0,,487,,"NA","3","3","1","1","1","1","1","1","1","1","2","3527.59","1","1","2","2","2","2","4","2","3","1","1","NA","NA","395.09","0","1","1",,"3",2,,,,,
"2011","LV",66142,"3","2011","3",9429,6936,0,0,,,,,,,,,0,0,211,0,0,,0,,0,130,0,,2363,,"3","3","3","1","1","2","1","1","1","1","2","1","846.62","2","2","2","2","2","1","1","1","3","2","1","NA","NA","105.83","0","3","3",,"3",2,,,,,
"2011","LV",66151,"2","2011","8",18585,17940,0,0,,,,,,,,,0,0,0,0,0,,0,,0,13,164,,468,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1128.83","1","NA","1","1","1","2","4","1","3","2","1","NA","NA","NA","0","1","1",,"3",1.8,,,,,
"2011","LV",66162,"2","2011","5",11703,9980,0,0,,,,,,,,,0,0,0,0,0,,0,,0,11,0,,1712,,"NA","3","NA","2","1","2","1","1","1","1","3","1","705.52","2","NA","2","1","1","2","4","2","4","2","2","NA","NA","112.88","0","1","1",,"3",2,,,,,
"2011","LV",66181,"2","2011","12",12481,1948,0,0,,,,,,,,,0,173,0,0,0,,0,,0,144,0,,10389,,"NA","2","NA","2","1","1","1","1","1","1","1","2","1411.03","2","1","2","1","2","2","1","1","3","2","1","NA","NA","192.42","0","1","3",,"3",2,,,,,
"2011","LV",66184,"2","2011","15",7409,4973,0,0,,,,,,,,,0,0,0,0,0,,0,,0,55,0,,2381,,"NA","3","NA","2","1","2","1","1","1","3","2","1","282.21","2","NA","2","2","2","2","1","1","4","1","1","NA","NA","84.66","0","1","1",,"3",2,,,,,
"2011","LV",66199,"2","2011","6",22872,22282,0,0,,,,,,,,,0,0,0,0,0,,0,,0,590,0,,0,,"NA","2","3","1","1","2","1","1","1","1","1","1","846.62","2","2","2","2","2","2","4","1","3","2","1","NA","NA","105.83","0","3","3",,"3",2,,,,,
"2011","LV",66200,"2","2011","14",14961,11427,0,0,,,,,,,,,0,0,0,0,0,,0,,0,28,0,,3507,,"NA","3","NA","2","1","2","1","1","1","1","1","5","1411.03","1","3","2","2","1","2","4","1","4","2","1","NA","NA","141.1","117.51","1","1",,"3",2,,,,,
"2011","LV",66205,"2","2011","4",24056,22527,0,0,,,,,,,,,0,107,0,0,0,,0,,0,17,0,,1513,,"3","2","NA","1","1","1","1","1","1","1","1","4","1411.03","2","2","2","2","2","2","1","1","2","2","1","NA","NA","141.1","1018.2","1","1",,"3",2,,,,,
"2011","LV",66211,"2","2011","10",6431,-5106,0,0,,,,,,,,,0,87,0,0,0,,0,,0,11538,0,,0,,"3","3","NA","1","1","2","1","1","1","1","1","1","1693.24","1","3","2","2","1","2","1","1","5","2","2","NA","NA","70.55","0","3","1",,"3",2,,,,,
"2011","LV",66216,"1","2011","6",14497,11876,0,0,,,,,,,,,0,137,0,0,0,,0,,0,13,0,,2608,,"NA","3","NA","2","2","2","1","1","2","1","2","3","564.41","1","NA","2","2","2","1","4","1","3","2","1","NA","NA","108.58","0","1","1",,"3",2,,,,,
"2011","LV",66220,"2","2011","20",49784,49760,0,0,,,,,,,,,0,275,546,136,478,,0,,0,20,0,,5,,"3","3","NA","1","1","1","1","1","1","3","1","2","1411.03","3","NA","2","2","2","2","4","1","6","2","2","NA","NA","634.97","0","1","1",,"3",2,,,,,
"2011","LV",66238,"2","2011","16",8995,7292,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5,0,,1698,,"NA","3","NA","1","1","2","1","1","1","1","1","3","1128.83","2","NA","2","2","1","1","4","3","6","2","1","NA","NA","NA","0","1","1",,"3",1.8,,,,,
"2011","LV",66241,"2","2011","8",18315,6791,0,0,,,,,,,,,0,518,1295,0,2697,,0,,0,61,0,,11464,,"NA","3","NA","1","1","1","1","1","1","1","1","3","4233.1","2","NA","2","2","2","2","1","1","2","2","1","NA","NA","98.77","0","1","1",,"3",1.8,,,,,
"2011","LV",66257,"2","2011","8",10212,9913,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4,22,,273,,"NA","3","NA","1","1","1","1","1","1","1","1","1","705.52","1","NA","2","2","2","2","3","1","2","1","2","NA","NA","70.55","0","1","1",,"3",2,,,,,
"2011","LV",66262,"3","2011","8",13022,7966,0,0,,,,,,,,,0,402,0,0,0,,0,,0,28,1690,,3338,,"NA","3","3","1","1","2","1","1","1","1","2","2","846.62","2","1","2","2","2","1","1","1","4","2","1","NA","NA","314.66","115.18","3","1",,"3",1.8,,,,,
"2011","LV",66305,"2","2011","3",22603,21673,0,0,,,,,,,,,0,154,0,0,0,,0,,0,35,0,,894,,"3","2","3","2","1","2","1","1","1","1","1","1","846.62","2","NA","2","2","2","1","4","1","3","2","1","NA","NA","192.42","0","1","3",,"3",2,,,,,
"2011","LV",66309,"2","2011","35",5394,5126,0,0,,,,,,,,,0,66,0,0,0,,0,,0,268,0,,0,,"NA","2","NA","1","1","2","1","1","1","1","1","3","564.41","2","NA","2","2","2","2","4","2","5","2","1","NA","NA","NA","0","1","1",,"3",1.8,,,,,
"2011","LV",66321,"2","2011","12",10421,10286,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2,0,,133,,"NA","3","3","1","1","1","1","1","1","1","1","4","1128.83","3","NA","2","1","1","1","4","1","3","2","1","42.33","NA","581.29","0","1","1",,"3",1.8,,,,,
"2011","LV",66325,"2","2011","8",3195,659,0,0,,,,,,,,,0,55,0,0,0,,0,,0,28,0,,2509,,"NA","2","NA","1","1","2","1","1","1","1","1","1","1128.83","3","NA","2","2","2","2","4","1","4","2","1","NA","NA","126.99","77.3","1","1",,"3",2,,,,,
"2011","LV",66338,"2","2011","29",5909,2900,0,0,,,,,,,,,0,99,0,0,0,,0,,0,91,0,,2918,,"NA","3","3","2","2","1","1","1","1","1","3","3","1693.24","2","NA","1","2","2","2","4","1","1","2","2","NA","NA","105.83","164.19","1","1",,"3",1.6,,,,,
"2011","LV",66354,"2","2011","12",12085,9012,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3073,,"NA","3","NA","1","2","2","1","3","1","1","1","4","634.97","1","NA","2","2","2","2","1","3","4","2","1","NA","NA","141.1","0","1","3",,"3",1.8,,,,,
"2011","LV",66368,"3","2011","21",10785,10324,0,0,,,,,,,,,0,24,0,0,0,,0,,0,2,7,,451,,"NA","2","3","1","1","2","1","1","1","1","1","4","1128.83","2","NA","2","1","2","1","1","1","5","2","1","NA","NA","112.88","0","1","1",,"3",2,,,,,
"2011","LV",66370,"2","2011","12",10032,9971,0,0,,,,,,,,,0,2959,0,0,743,,0,,0,1,0,,60,,"NA","2","NA","1","1","2","1","1","1","1","1","2","2822.07","1","NA","2","2","1","2","1","2","2","1","1","NA","NA","119.94","131.78","3","1",,"3",2,,,,,
"2011","LV",66381,"2","2011","10",26491,23210,0,0,,,,,,,,,0,141,0,0,1769,,0,,0,2121,0,,1160,,"NA","3","NA","2","1","2","1","1","1","1","1","1","2116.55","3","NA","1","2","2","2","4","3","4","2","2","NA","NA","NA","0","3","1",,"3",2,,,,,
"2011","LV",66406,"2","2011","8",492,-3207,0,0,,,,,,,,,0,390,0,0,0,,0,,0,450,0,,3249,,"2","3","NA","1","1","1","1","1","1","1","1","4","705.52","2","NA","2","2","1","2","4","2","5","1","1","NA","NA","201.04","0","1","1",,"3",1.6,,,,,
"2011","LV",66407,"2","2011","5",4545,686,0,0,,,,,,,,,0,201,0,0,0,,0,,0,485,0,,3374,,"3","3","NA","2","1","2","1","1","1","1","1","2","846.62","2","1","2","2","2","1","1","1","3","2","1","NA","NA","192.42","0","1","1",,"3",1.8,,,,,
"2011","LV",66414,"2","2011","9",26122,25060,0,0,,,,,,,,,0,7720,0,0,0,,0,,0,1,0,,1061,,"3","2","3","1","1","2","1","1","1","1","2","1","846.62","2","2","2","2","2","2","1","1","5","2","1","NA","NA","105.83","0","1","1",,"3",2,,,,,
"2011","LV",66422,"2","2011","7",11797,11290,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,507,,"3","3","3","2","2","2","1","1","1","1","1","1","846.62","1","2","2","2","1","2","4","4","2","2","1","NA","NA","225.77","0","1","1",,"3",1.8,,,,,
"2011","LV",66455,"2","2011","12",44262,30524,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,13737,,"NA","3","3","1","1","2","1","1","1","1","1","4","846.62","2","NA","2","2","1","2","4","1","5","1","1","NA","NA","183.43","0","3","1",,"3",2,,,,,
