"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","BG",114482,"2","2011","30",8040,8021,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,20,,"3","3","NA","1","1","2","1","1","1","1","1","3","1022.6","2","NA","2","2","2","1","1","1","3","2","2","NA","153.39","93.57","0","1","1",,"2",1.5,,,,,
"2011","BG",114485,"2","2011","30",5325,5324,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1,,"NA","3","NA","2","1","1","1","1","1","1","1","1","920.34","3","NA","2","2","2","2","3","1","4","2","2","NA","76.69","105.84","0","3","1",,"2",1.5,,,,,
"2011","BG",114499,"2","2011","25",1865,1854,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,11,,"NA","3","3","2","2","2","1","1","1","1","1","3","1022.6","3","1","2","2","2","2","1","1","4","2","1","NA","102.26","93.57","0","1","1",,"2",1.5,,,,,
"2011","BG",114520,"2","2011","35",6668,1758,0,0,,,,,,,,,0,0,0,0,380,,0,,0,4909,0,,0,,"NA","2","NA","2","2","2","1","1","1","1","1","3","766.95","1","1","2","2","2","2","4","1","2","2","1","NA","102.26","127.31","0","1","1",,"2",1.5,,,,,
"2011","BG",114521,"3","2011","12",8235,7138,0,0,,,,,,,,,0,0,0,0,1008,,402,,0,29,0,,1069,,"NA","3","NA","1","1","2","1","1","1","1","1","2","1533.9","3","NA","2","2","2","2","4","1","2","2","1","NA","76.69","56.24","0","3","1",,"2",1.5,,,,,
"2011","BG",114527,"2","2011","15",2591,2301,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,289,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1022.6","2","NA","2","2","2","2","1","1","3","2","1","NA","255.65","94.59","0","1","1",,"2",1.5,,,,,
"2011","BG",114590,"2","2011","15",4632,4523,0,0,,,,,,,,,0,0,0,0,0,,0,,0,43,65,,0,,"NA","3","3","2","1","1","1","1","3","1","1","3","1431.64","2","NA","2","1","2","2","4","1","2","2","1","NA","204.52","71.58","0","1","1",,"2",1.5,,,,,
"2011","BG",114614,"2","2011","35",2661,2649,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,11,,"NA","3","NA","2","1","1","1","1","1","2","1","3","766.95","3","NA","2","1","2","2","4","1","2","2","2","NA","102.26","71.58","0","1","1",,"2",1.5,,,,,
"2011","BG",114658,"2","2011","15",3159,2567,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,592,,"3","1","NA","1","1","1","1","1","1","1","1","1","613.56","2","NA","2","2","1","2","4","1","6","2","2","NA","255.65","96.12","0","1","1",,"2",1.5,,,,,
"2011","BG",114691,"2","2011","20",2983,2959,0,0,,,,,,,,,0,0,0,0,0,,0,,0,24,0,,0,,"NA","2","NA","2","1","2","1","1","1","1","2","2","2045.2","2","NA","2","2","2","2","4","5","2","2","1","NA","51.13","68","0","3","1",,"2",1.5,,,,,
"2011","BG",114751,"2","2011","30",4083,4069,907,907,,,,,,,,,907,0,0,0,0,,0,,0,14,0,,0,,"NA","2","NA","2","2","1","1","1","3","1","1","3","920.34","1","NA","2","2","2","1","1","1","5","2","1","NA","204.52","107.37","0","1","1",,"2",1.5,,,,,
"2011","BG",114822,"3","2011","30",2855,1897,0,0,,,,,,,,,0,0,0,0,0,,0,,0,958,0,,0,,"NA","2","3","2","1","2","1","1","2","1","1","1","766.95","1","NA","2","2","2","2","3","1","2","2","2","NA","NA","93.57","0","1","2",,"2",1.5,,,,,
"2011","BG",114856,"2","2011","30",3344,1403,0,0,,,,,,,,,0,0,0,0,0,,0,,0,88,0,,1854,,"NA","3","NA","1","2","2","1","1","3","1","3","3","613.56","2","NA","2","2","2","1","1","1","4","2","2","NA","153.39","70.05","0","3","3",,"2",1.3,,,,,
"2011","BG",114914,"2","2011","15",13681,13014,0,0,,,,,,,,,0,0,0,0,52,,0,,0,0,0,,667,,"NA","3","1","1","1","2","1","1","1","1","2","1","1022.6","1","NA","2","1","2","2","4","1","4","2","1","NA","20.45","86.92","0","1","1",,"2",1.5,,,,,
"2011","BG",114919,"2","2011","15",6842,6789,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,53,,"NA","2","NA","2","1","2","1","1","1","1","1","3","613.56","2","NA","2","2","2","2","4","1","2","2","2","NA","NA","217.3","0","1","1",,"2",1.5,,,,,
"2011","BG",114923,"2","2011","20",0,-81,0,0,,,,,,,,,0,0,0,0,0,,0,,0,9,72,,0,,"3","3","NA","2","1","1","1","1","3","1","1","5","1278.25","2","NA","2","2","2","2","4","1","4","2","2","NA","332.34","174.86","0","1","1",,"2",1.5,,,,,
"2011","BG",114941,"2","2011","14",937,-120,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1057,,"NA","3","NA","2","1","2","1","1","1","3","3","2","1278.25","2","NA","2","1","2","2","3","1","3","2","2","153.39","76.69","116.58","0","1","3",,"2",1.5,,,,,
"2011","BG",114974,"2","2011","25",5653,3928,0,0,,,,,,,,,0,0,0,0,0,,0,,0,57,0,,1668,,"NA","1","NA","2","1","2","1","1","1","1","2","2","1022.6","1","NA","2","1","2","1","2","3","4","2","2","NA","102.26","120.67","0","1","1",,"2",1.5,,,,,
"2011","BG",114981,"2","2011","20",8251,8232,1455,1455,,,,,,,,,1455,0,0,0,0,,0,,0,0,0,,19,,"NA","3","NA","1","1","1","1","1","3","1","1","6","1533.9","1","NA","2","2","1","1","4","1","2","2","1","NA","76.69","119.64","0","1","1",,"2",1.5,,,,,
"2011","BG",114998,"2","2011","30",8527,7644,0,0,,,,,,,,,0,0,0,0,1609,,0,,0,883,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1022.6","2","NA","2","2","2","2","4","1","3","2","1","NA","255.65","80.79","0","1","1",,"2",1.5,,,,,
"2011","BG",114999,"2","2011","60",4004,3998,0,0,,,,,,,,,0,0,0,0,0,,0,,0,6,0,,0,,"NA","3","NA","2","1","1","1","1","3","1","1","1","766.95","2","NA","2","1","2","1","3","1","2","2","1","NA","20.45","53.69","0","3","3",,"2",1.5,,,,,
"2011","BG",115019,"2","2011","17",4175,4171,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4,,"NA","2","NA","1","1","2","1","1","3","1","1","3","511.3","1","NA","2","2","2","2","4","1","2","1","2","NA","102.26","131.92","0","1","2",,"2",1.5,,,,,
"2011","BG",115044,"2","2011","40",0,-10,0,0,,,,,,,,,0,0,0,0,0,,0,,0,10,0,,0,,"NA","3","NA","2","1","1","1","1","1","1","1","2","511.3","1","NA","2","2","2","2","1","1","2","2","1","NA","255.65","70.05","0","1","1",,"2",1.5,,,,,
"2011","BG",115099,"3","2011","30",2986,2983,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3,,"NA","3","NA","2","1","2","1","1","2","1","2","1","255.65","2","NA","2","2","2","2","4","1","3","2","2","NA","30.68","590.55","0","1","1",,"2",1.5,,,,,
"2011","BG",115165,"2","2011","30",13526,13024,0,0,,,,,,,,,0,0,0,0,7346,,0,,0,49,0,,452,,"NA","3","NA","1","1","1","1","1","1","1","1","3","1533.9","2","NA","2","2","2","2","3","1","5","2","1","NA","357.91","85.9","0","1","1",,"3",2,,,,,
"2011","BG",115166,"2","2011","30",2398,2087,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,0,,308,,"NA","3","NA","2","1","1","1","1","1","1","1","2","613.56","2","3","2","2","2","2","4","1","3","2","2","NA","102.26","107.37","0","1","3",,"3",2,,,,,
"2011","BG",115188,"2","2011","30",5890,5217,0,0,,,,,,,,,0,0,0,0,0,,0,,0,42,0,,631,,"NA","3","NA","2","1","1","1","1","3","1","1","3","1533.9","2","NA","2","2","2","1","4","3","4","1","1","NA","357.91","69.03","0","1","1",,"3",2,,,,,
"2011","BG",115193,"3","2011","30",9856,9483,0,0,,,,,,,,,0,807,0,0,0,,0,,2305,15,0,,359,,"NA","3","NA","1","1","1","1","1","1","1","3","3","1022.6","2","NA","1","2","1","2","1","1","4","2","1","NA","153.39","119.64","0","1","1",,"3",1.8,,,,,
"2011","BG",115194,"2","2011","20",7216,6260,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,956,,"NA","3","NA","1","1","1","1","1","1","1","3","2","511.3","2","NA","2","2","2","2","1","2","6","2","1","NA","76.69","191.74","0","1","1",,"3",2,,,,,
"2011","BG",115205,"3","2011","30",4984,4210,0,0,,,,,,,,,0,0,0,0,0,,0,,0,53,0,,722,,"3","3","NA","2","2","2","1","1","1","1","1","2","1533.9","1","NA","2","2","2","1","4","4","5","2","1","NA","25.56","43.46","0","1","1",,"3",2,,,,,
"2011","BG",115217,"2","2011","30",7147,6242,0,0,,,,,,,,,0,0,0,0,0,,0,,0,88,0,,817,,"3","3","NA","1","1","1","1","1","1","1","1","5","766.95","2","NA","2","2","2","2","4","1","2","2","1","NA","NA","119.64","0","1","1",,"3",2,,,,,
"2011","BG",115266,"2","2011","30",2505,1123,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1383,,"3","3","NA","1","1","1","1","1","1","1","1","4","766.95","3","NA","2","2","2","2","1","1","3","2","1","NA","255.65","119.64","0","1","1",,"3",2,,,,,
"2011","BG",115307,"2","2011","25",10093,7535,0,0,,,,,,,,,0,0,0,0,0,,0,,0,49,0,,2510,,"NA","3","NA","1","2","1","1","1","1","1","1","3","766.95","2","NA","2","2","2","1","4","1","4","2","1","NA","153.39","36.3","0","1","1",,"3",2,,,,,
"2011","BG",115326,"2","2011","40",3120,2751,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,370,,"NA","3","NA","1","1","1","1","1","1","1","1","2","766.95","2","NA","2","2","2","2","1","1","4","2","1","NA","255.65","94.59","0","1","1",,"3",2,,,,,
"2011","BG",115335,"2","2011","15",15690,14695,0,0,,,,,,,,,0,0,0,0,0,,0,,0,11,0,,985,,"3","1","NA","1","1","1","1","1","1","1","3","5","766.95","3","NA","2","1","2","2","4","1","2","2","1","NA","NA","161.06","0","1","1",,"3",2,,,,,
"2011","BG",115357,"2","2011","45",7952,7152,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,800,,"NA","3","NA","1","1","1","1","1","1","1","1","2","1278.25","2","NA","2","2","2","2","1","1","3","2","1","NA","255.65","119.64","0","1","1",,"3",2,,,,,
"2011","BG",115358,"2","2011","30",3183,213,0,0,,,,,,,,,0,0,0,0,0,,0,,0,57,0,,2913,,"3","3","3","1","1","1","1","1","1","1","1","3","2045.2","2","NA","2","2","2","1","3","1","1","2","2","NA","357.91","85.9","0","1","1",,"3",2,,,,,
"2011","BG",115382,"3","2011","30",14273,13530,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,743,,"NA","3","NA","2","1","2","1","1","2","1","1","2","613.56","3","1","2","2","2","2","4","1","3","2","1","NA","357.91","276.1","0","1","1",,"3",2,,,,,
"2011","BG",115467,"2","2011","20",18068,17075,0,0,,,,,,,,,0,0,0,0,0,,0,,0,20,0,,973,,"NA","2","NA","2","2","2","1","1","3","1","1","3","1278.25","2","NA","2","2","2","1","1","1","4","2","1","NA","102.26","109.93","0","3","1",,"3",2,,,,,
"2011","BG",115490,"2","2011","15",6422,5179,0,0,,,,,,,,,0,0,0,0,0,,0,,0,25,0,,1218,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1022.6","2","NA","2","2","2","2","1","1","3","2","1","NA","409.04","111.46","0","1","2",,"3",1.8,,,,,
"2011","BG",115547,"2","2011","30",2554,2167,0,0,,,,,,,,,0,269,0,0,0,,0,,0,15,0,,373,,"NA","1","NA","1","1","1","1","1","1","1","3","3","1022.6","2","NA","2","2","2","1","4","1","4","2","1","NA","204.52","119.64","0","1","1",,"3",2,,,,,
"2011","BG",115612,"2","2011","25",3063,1569,0,0,,,,,,,,,0,0,0,0,0,,0,,0,385,0,,1109,,"NA","2","NA","1","2","1","1","1","1","1","1","2","613.56","1","NA","2","2","2","2","3","1","4","2","1","NA","153.39","36.3","0","1","3",,"3",2,,,,,
"2011","BG",115614,"2","2011","40",4752,3315,0,0,,,,,,,,,0,0,0,0,0,,0,,0,154,0,,1283,,"NA","3","NA","1","2","2","1","1","3","1","1","4","613.56","3","NA","2","1","2","1","1","1","2","2","1","NA","102.26","121.18","0","1","1",,"3",1.8,,,,,
"2011","BG",115621,"2","2011","20",2502,2237,0,0,,,,,,,,,0,377,0,0,90,,0,,0,8,0,,257,,"NA","3","NA","1","1","1","1","1","1","1","2","2","2045.2","3","NA","2","2","2","1","3","1","4","2","2","NA","255.65","153.39","0","1","1",,"3",1.8,,,,,
"2011","BG",115671,"2","2011","20",7183,5661,0,0,,,,,,,,,0,158,0,0,0,,0,,0,46,0,,1476,,"NA","3","NA","2","1","1","1","1","1","1","1","1","613.56","2","NA","2","2","2","2","4","1","2","2","2","NA","102.26","103.28","0","1","1",,"3",2,,,,,
"2011","BG",115727,"2","2011","30",5589,3859,0,0,,,,,,,,,0,0,0,0,1243,,0,,0,93,0,,1637,,"NA","2","NA","1","1","1","1","1","2","2","1","3","766.95","1","NA","2","2","2","1","1","1","1","2","1","NA","255.65","48.57","0","1","3",,"3",1.8,,,,,
"2011","BG",115743,"2","2011","35",4484,4481,0,0,,,,,,,,,0,0,0,0,489,,0,,0,0,0,,3,,"NA","3","NA","2","2","2","1","1","1","1","1","2","1022.6","1","NA","2","1","1","2","4","1","2","2","1","NA","153.39","153.39","0","3","1",,"3",2,,,,,
"2011","BG",115753,"3","2011","35",2276,1198,0,0,,,,,,,,,0,0,184,0,0,,0,,0,0,0,,1079,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1022.6","2","NA","1","2","2","2","4","1","4","2","1","NA","511.3","119.64","0","1","1",,"3",2,,,,,
"2011","BG",115764,"2","2011","15",5263,4700,0,0,,,,,,,,,0,0,0,0,0,,0,,0,25,0,,538,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1022.6","2","NA","2","2","2","2","1","2","3","2","1","NA","255.65","119.64","0","1","1",,"3",2,,,,,
"2011","BG",115771,"3","2011","30",2860,1381,3,3,,,,,,,,,3,0,0,0,0,,0,,0,36,0,,1444,,"NA","3","NA","1","1","2","1","1","3","1","3","5","281.21","2","NA","1","2","2","1","4","1","4","2","2","NA","51.13","85.9","0","1","1",,"3",2,,,,,
"2011","BG",115788,"3","2011","10",12015,10926,0,0,,,,,,,,,0,111,0,0,159,,0,,0,0,0,,1088,,"NA","3","3","1","1","1","1","1","1","1","1","3","511.3","2","NA","2","2","2","2","4","1","2","2","1","NA","102.26","141.63","0","1","1",,"3",2,,,,,
"2011","BG",115803,"2","2011","35",13582,12259,0,0,,,,,,,,,0,228,0,0,0,,0,,0,24,0,,1299,,"NA","3","NA","1","1","1","1","1","1","1","1","2","766.95","2","NA","2","2","2","2","4","1","6","2","2","NA","255.65","119.64","0","1","1",,"3",2,,,,,
"2011","BG",115818,"3","2011","30",5909,5359,0,0,,,,,,,,,0,0,0,0,0,,0,,0,9,0,,541,,"NA","3","NA","1","1","1","1","1","1","1","1","4","766.95","3","NA","2","2","2","2","4","5","4","2","1","NA","102.26","168.73","0","1","1",,"3",1.8,,,,,
"2011","BG",115819,"2","2011","46",2070,1621,129,129,,,,,,,,,129,0,0,0,0,,0,,0,0,0,,449,,"NA","3","NA","2","1","1","1","1","1","1","1","3","1022.6","2","NA","2","2","2","2","4","2","2","2","1","NA","255.65","161.06","0","1","1",,"3",2,,,,,
"2011","BG",115858,"3","2011","35",14588,14312,0,0,,,,,,,,,0,7391,0,0,0,,0,,0,20,0,,256,,"NA","3","NA","2","1","1","1","1","1","1","1","4","1022.6","2","NA","2","2","2","2","4","1","3","2","1","NA","204.52","94.59","0","1","1",,"3",1.8,,,,,
"2011","BG",115866,"2","2011","30",6228,5563,0,0,,,,,,,,,0,0,0,0,0,,0,,0,665,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","3","6","1022.6","2","NA","2","2","2","1","4","2","2","2","1","NA","255.65","119.64","0","1","1",,"3",2,,,,,
"2011","BG",115924,"2","2011","20",5451,4222,0,0,,,,,,,,,0,60,0,0,0,,0,,0,132,0,,1097,,"NA","3","NA","2","1","1","1","1","1","1","3","2","766.95","2","NA","2","1","2","1","4","5","3","2","2","NA","204.52","145.72","0","1","1",,"3",1.8,,,,,
"2011","BG",115928,"2","2011","25",5978,4820,0,0,,,,,,,,,0,0,0,0,0,,0,,0,56,0,,1102,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1022.6","1","NA","2","2","2","2","4","1","6","2","1","NA","255.65","161.06","0","1","1",,"3",2,,,,,
"2011","BG",115950,"2","2011","25",2541,2539,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3,,"NA","3","3","2","2","2","1","1","3","2","1","3","1022.6","2","NA","2","2","2","2","4","5","3","2","1","NA","25.56","71.58","0","1","2",,"3",1.8,,,,,
"2011","BG",115958,"3","2011","35",12484,10945,0,0,,,,,,,,,0,0,0,0,0,,0,,0,105,0,,1434,,"NA","2","NA","2","1","1","1","1","1","1","1","3","613.56","3","NA","2","2","2","1","1","5","2","2","1","NA","102.26","227.53","0","1","1",,"3",2,,,,,
"2011","BG",116003,"2","2011","30",14141,13847,1912,1912,,,,,,,,,1912,0,0,0,0,,0,,22,11,0,,282,,"NA","3","NA","1","1","2","1","1","1","1","1","2","766.95","1","NA","2","2","2","2","3","1","3","2","2","NA","76.69","93.06","0","1","1",,"3",2,,,,,
"2011","BG",116010,"3","2011","35",7005,6072,0,0,,,,,,,,,0,0,0,0,0,,0,,0,55,0,,878,,"NA","3","NA","1","1","1","1","1","1","1","1","2","1022.6","1","NA","2","1","2","2","1","1","4","2","2","NA","76.69","191.74","0","1","1",,"3",2,,,,,
"2011","BG",116048,"2","2011","40",10442,9916,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,526,,"NA","3","NA","1","1","1","1","1","1","1","1","2","766.95","3","NA","2","1","2","2","4","1","5","2","1","NA","NA","161.06","0","1","1",,"3",2,,,,,
"2011","BG",116067,"2","2011","25",13459,13156,0,0,,,,,,,,,0,0,0,0,0,,0,,0,7,0,,295,,"2","3","NA","2","1","2","1","1","1","1","1","4","409.04","1","NA","2","2","2","1","4","4","2","2","2","76.69","40.9","89.99","0","1","1",,"3",2,,,,,
"2011","BG",116070,"2","2011","20",4178,3852,0,0,,,,,,,,,0,0,0,0,0,,0,,0,326,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1022.6","3","NA","2","2","2","2","4","1","4","2","1","NA","255.65","161.06","0","1","1",,"3",1.8,,,,,
"2011","BG",116083,"2","2011","20",13895,13026,0,0,,,,,,,,,0,537,0,0,1917,,0,,0,0,0,,869,,"NA","3","NA","1","1","1","1","1","1","1","1","5","766.95","2","NA","2","2","2","2","4","1","5","2","1","NA","NA","154.92","0","1","1",,"3",1.8,,,,,
"2011","BG",116097,"2","2011","20",4232,4227,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5,,"NA","2","NA","2","2","1","1","1","1","1","1","3","2045.2","2","NA","2","2","2","2","1","1","3","1","1","NA","194.29","51.13","6.14","2","1",,"3",2,,,,,
"2011","BG",116104,"2","2011","15",4040,4034,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,6,,"NA","3","NA","1","1","1","1","1","1","1","1","3","511.3","3","NA","2","2","2","1","4","5","4","1","1","NA","332.34","276.1","0","1","1",,"3",2,,,,,
"2011","BG",116111,"2","2011","25",5906,5751,0,0,,,,,,,,,0,0,0,0,0,,0,,0,10,0,,145,,"3","2","NA","2","2","1","1","1","1","1","1","1","1278.25","2","NA","2","2","2","1","2","1","3","1","2","NA","255.65","48.57","0","1","1",,"3",2,,,,,
"2011","BG",116155,"2","2011","10",8581,8576,0,0,,,,,,,,,0,65,0,0,0,,0,,0,0,0,,5,,"NA","3","NA","1","1","2","1","1","1","1","1","3","511.3","2","NA","2","2","2","1","4","1","5","2","2","NA","153.39","138.56","0","1","3",,"3",2,,,,,
"2011","BG",116166,"2","2011","20",8582,6041,0,0,,,,,,,,,0,0,0,0,0,,0,,0,88,0,,2453,,"NA","2","NA","2","2","1","1","1","1","1","3","5","1022.6","2","NA","2","2","2","2","4","1","3","1","1","NA","102.26","51.13","0","1","1",,"3",2,,,,,
"2011","BG",116241,"2","2011","30",8159,7219,0,0,,,,,,,,,0,281,0,0,3093,,0,,0,0,0,,940,,"NA","3","NA","1","1","1","1","1","1","1","3","5","1022.6","1","NA","2","2","2","2","4","1","4","1","1","NA","20.45","123.22","0","3","1",,"3",2,,,,,
"2011","BG",116257,"2","2011","12",9356,8326,0,0,,,,,,,,,0,0,0,0,0,,0,,0,31,0,,1000,,"NA","1","NA","1","1","1","1","1","2","1","1","3","1022.6","2","NA","2","1","2","2","4","1","4","2","1","NA","102.26","162.59","0","3","1",,"3",2,,,,,
"2011","BG",116267,"2","2011","40",9838,9717,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,121,,"NA","2","NA","1","1","2","1","1","1","1","2","3","1278.25","1","NA","2","2","1","2","4","1","2","2","2","NA","153.39","125.27","0","1","1",,"3",2,,,,,
"2011","BG",116281,"2","2011","10",9425,8551,0,0,,,,,,,,,0,451,0,0,0,,0,,0,0,0,,874,,"NA","3","NA","1","1","1","1","1","1","1","3","4","1022.6","3","NA","2","2","2","2","1","1","4","2","1","NA","255.65","119.64","0","1","1",,"3",2,,,,,
"2011","BG",116289,"2","2011","10",7528,7507,0,0,,,,,,,,,0,0,0,0,0,,0,,0,22,0,,0,,"NA","3","NA","2","1","1","1","1","3","1","1","2","766.95","2","NA","2","2","2","1","4","1","4","2","2","NA","255.65","75.16","0","1","1",,"3",2,,,,,
"2011","BG",116292,"2","2011","20",5272,4963,0,0,,,,,,,,,0,0,0,0,0,,0,,0,6,0,,303,,"NA","3","NA","2","1","2","1","1","1","2","1","2","766.95","3","NA","2","2","2","1","4","1","4","2","1","NA","153.39","109.93","0","1","1",,"3",2,,,,,
"2011","BG",116370,"2","2011","25",3591,2694,0,0,,,,,,,,,0,189,0,0,0,,0,,0,0,0,,897,,"NA","3","NA","1","1","1","1","1","1","1","3","2","766.95","2","NA","2","2","2","2","4","1","3","2","1","NA","76.69","119.64","0","1","1",,"3",1.8,,,,,
"2011","BG",116374,"2","2011","40",3826,3646,0,0,,,,,,,,,0,0,0,0,0,,0,,0,4,0,,176,,"NA","3","NA","1","2","2","1","1","1","1","1","3","613.56","3","2","2","2","2","2","1","1","3","2","1","NA","153.39","25.56","0","1","1",,"3",1.8,,,,,
"2011","BG",116419,"2","2011","35",4971,3460,0,0,,,,,,,,,0,0,0,0,0,,0,,0,29,0,,1482,,"NA","3","NA","1","1","1","1","1","1","1","3","3","1022.6","2","NA","2","2","1","1","3","1","3","2","1","NA","306.78","92.03","0","1","1",,"3",2,,,,,
"2011","BG",116486,"2","2011","25",2941,2597,0,0,,,,,,,,,0,0,0,0,0,,0,,0,11,0,,333,,"NA","3","NA","1","1","1","1","1","3","1","1","3","1278.25","1","NA","2","2","2","2","4","1","3","2","1","NA","NA","127.31","0","1","2",,"3",2,,,,,
"2011","BG",116514,"3","2011","40",7532,7511,0,0,,,,,,,,,0,0,0,0,3005,,0,,0,0,0,,21,,"NA","3","NA","1","1","1","1","1","1","1","2","3","766.95","2","NA","2","2","2","2","1","1","3","2","1","NA","204.52","148.28","0","1","3",,"3",1.8,,,,,
"2011","BG",116520,"2","2011","25",4977,4071,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,905,,"NA","3","NA","1","1","2","1","1","3","1","2","1","511.3","2","NA","2","2","2","2","3","1","2","2","1","NA","NA","219.86","0","1","1",,"3",2,,,,,
"2011","BG",116523,"2","2011","20",5966,5753,0,0,,,,,,,,,0,0,0,0,0,,0,,0,9,0,,204,,"3","3","NA","2","2","1","1","1","1","1","1","3","2045.2","2","NA","2","2","2","2","4","1","3","1","1","127.82","51.13","174.86","0","1","1",,"3",2,,,,,
"2011","BG",116530,"3","2011","30",9293,8742,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,551,,"NA","3","NA","2","1","2","1","1","1","1","1","3","766.95","2","NA","2","2","2","1","4","1","3","2","1","NA","153.39","265.36","0","1","1",,"3",2,,,,,
"2011","BG",116587,"2","2011","20",1735,1726,0,0,,,,,,,,,0,66,0,0,0,,0,,0,0,0,,9,,"NA","3","NA","2","1","2","1","1","3","1","3","1","1533.9","2","NA","2","2","2","2","1","1","4","2","1","NA","15.34","52.66","0","1","1",,"3",1.8,,,,,
"2011","BG",116596,"2","2011","20",7906,7871,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2,0,,33,,"NA","3","NA","1","1","1","1","1","1","1","1","2","1022.6","2","NA","2","2","2","2","4","1","6","2","1","NA","76.69","119.64","0","1","1",,"3",2,,,,,
"2011","BG",116606,"2","2011","30",9318,7772,0,0,,,,,,,,,0,422,0,0,0,,0,,0,111,0,,1435,,"NA","3","NA","1","1","2","1","1","1","1","1","2","1022.6","3","NA","2","2","2","1","3","1","4","2","1","NA","255.65","85.39","0","1","1",,"3",2,,,,,
"2011","BG",116613,"2","2011","35",8499,8000,0,0,,,,,,,,,0,0,0,0,2371,,0,,0,24,0,,475,,"3","2","NA","2","1","1","1","1","1","1","1","3","1278.25","1","1","2","2","1","2","4","3","1","2","1","NA","102.26","74.14","0","1","1",,"3",2,,,,,
"2011","BG",116672,"2","2011","20",4298,4069,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,229,,"NA","3","NA","2","1","1","1","1","3","1","1","1","511.3","2","NA","2","2","2","2","1","1","4","2","1","NA","102.26","53.69","0","2","3",,"3",2,,,,,
"2011","BG",116678,"3","2011","15",3305,2598,0,0,,,,,,,,,0,266,0,0,0,,0,,0,31,0,,675,,"NA","3","NA","1","1","1","1","1","1","1","1","4","766.95","2","NA","2","2","1","2","1","1","6","2","1","NA","NA","94.59","0","1","1",,"3",1.8,,,,,
"2011","BG",116712,"2","2011","35",1072,407,0,0,,,,,,,,,0,0,0,0,0,,0,,0,36,0,,629,,"NA","3","NA","1","2","1","1","1","1","1","3","3","715.82","1","NA","2","1","2","1","4","1","2","2","1","NA","127.82","25.56","6.14","1","1",,"3",2,,,,,
"2011","BG",116824,"2","2011","30",7322,6600,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,723,,"NA","3","NA","2","1","1","1","1","1","1","1","4","1022.6","3","NA","2","2","1","2","3","1","2","2","1","NA","178.95","81.81","0","1","1",,"3",2,,,,,
"2011","BG",116896,"2","2011","15",10243,9675,0,0,,,,,,,,,0,370,0,0,3087,,0,,0,0,0,,568,,"NA","3","NA","1","1","1","1","1","1","1","3","2","766.95","3","NA","2","2","2","2","2","3","4","1","1","NA","153.39","97.15","0","1","1",,"3",2,,,,,
"2011","BG",116914,"3","2011","30",5967,5285,0,0,,,,,,,,,0,66,0,0,553,,0,,0,31,0,,651,,"NA","2","NA","1","1","1","1","1","1","1","2","2","511.3","1","NA","2","2","1","1","4","1","4","2","1","NA","153.39","292.46","0","1","1",,"3",2,,,,,
