"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20191","04093481","20","0","1","420","D","12","D","250","D","","A","","A","","A","","A"
"20191","04093511","41","0","1","405","D","01","D","125","D","","A","","A","","A","","A"
"20191","04093551","43","0","1","420","D","12","D","92","D","","A","","A","","A","","A"
"20191","04093601","39","0","1","400","D","11","D","108","D","","A","","A","","A","","A"
"20191","04093601","40","0","1","420","D","12","D","484","D","","A","","A","","A","","A"
"20191","04093631","17","0","1","420","D","01","D","120","D","","A","","A","","A","","A"
"20191","04093661","14","0","1","400","D","11","D","35","D","","A","","A","","A","","A"
"20191","04093701","19","0","1","420","D","12","D","75","D","","A","","A","","A","","A"
"20191","04093731","29","0","1","420","D","12","D","20","D","","A","","A","","A","","A"
"20191","04093771","44","0","1","420","D","01","D","201","D","","A","","A","","A","","A"
"20191","04093771","45","0","1","420","D","01","D","87","D","","A","","A","","A","","A"
"20191","04093991","35","0","1","410","D","01","D","7","D","","A","","A","","A","","A"
"20191","04093991","36","0","1","410","D","01","D","7","D","","A","","A","","A","","A"
"20191","04093991","37","0","1","420","D","01","D","50","D","","A","","A","","A","","A"
"20191","04093991","38","0","1","420","D","01","D","75","D","","A","","A","","A","","A"
"20191","04094041","35","0","1","410","D","12","D","30","D","","A","","A","","A","","A"
"20191","04094041","36","0","1","430","D","12","D","","H","405","D","415","D","","A","","A"
"20191","04094041","36","1","1","400","D","12","D","40","F","","A","","A","","A","","A"
"20191","04094041","36","2","1","410","D","12","D","40","F","","A","","A","","A","","A"
"20191","04094051","20","0","1","430","D","11","D","","H","410","D","415","D","","A","","A"
"20191","04094051","20","1","1","410","D","11","D","27","E","","A","","A","","A","","A"
"20191","04094051","20","2","1","420","D","11","D","173","E","","A","","A","","A","","A"
"20191","04094071","35","0","1","400","D","11","D","50","D","","A","","A","","A","","A"
"20191","04094091","28","0","1","420","D","12","D","579","D","","A","","A","","A","","A"
"20191","04094251","36","0","1","400","D","01","D","33","D","","A","","A","","A","","A"
"20191","04094511","32","0","1","420","D","12","D","340","D","","A","","A","","A","","A"
"20191","04094611","32","0","1","420","D","01","D","80","D","","A","","A","","A","","A"
"20191","04094611","33","0","1","410","D","01","D","10","D","","A","","A","","A","","A"
"20191","04094631","15","0","1","410","D","01","D","21","D","","A","","A","","A","","A"
"20191","04094651","22","0","1","430","D","11","D","","H","415","D","410","D","","A","","A"
"20191","04094651","22","1","1","420","D","11","D","87","E","","A","","A","","A","","A"
"20191","04094651","22","2","1","410","D","11","D","13","E","","A","","A","","A","","A"
"20191","04094651","23","0","1","430","D","12","D","","H","415","D","410","D","","A","","A"
"20191","04094651","23","1","1","420","D","12","D","86","E","","A","","A","","A","","A"
"20191","04094651","23","2","1","410","D","12","D","14","E","","A","","A","","A","","A"
"20191","04094671","18","0","1","420","D","01","D","168","D","","A","","A","","A","","A"
"20191","04094691","20","0","1","420","D","12","D","75","D","","A","","A","","A","","A"
"20191","04094881","35","0","1","420","D","11","D","36","D","","A","","A","","A","","A"
"20191","04094881","36","0","1","420","D","12","D","36","D","","A","","A","","A","","A"
"20191","04094901","32","0","1","420","D","12","D","187","D","","A","","A","","A","","A"
"20191","04094971","18","0","1","400","D","01","D","20","D","","A","","A","","A","","A"
"20191","04094971","19","0","1","410","D","01","D","14","D","","A","","A","","A","","A"
"20191","04094971","20","0","1","420","D","01","D","90","D","","A","","A","","A","","A"
"20191","04095031","52","0","1","420","D","01","D","76","D","","A","","A","","A","","A"
"20191","04095041","23","0","1","420","D","11","D","120","D","","A","","A","","A","","A"
"20191","04095041","24","0","1","420","D","01","D","150","D","","A","","A","","A","","A"
"20191","04095051","31","0","1","400","D","11","D","108","F","","A","","A","","A","","A"
"20191","04095051","32","0","1","420","D","12","D","300","D","","A","","A","","A","","A"
"20191","04095071","19","0","1","420","D","01","D","46","D","","A","","A","","A","","A"
"20191","04095151","29","0","1","420","D","01","D","72","D","","A","","A","","A","","A"
"20191","04095211","35","0","1","400","D","11","D","25","D","","A","","A","","A","","A"
"20191","04095251","61","0","1","400","D","01","D","31","D","","A","","A","","A","","A"
"20191","04095281","23","0","1","430","D","01","D","","H","405","D","425","D","415","D","","A"
"20191","04095281","23","1","1","405","D","01","D","108","E","","A","","A","","A","","A"
"20191","04095281","23","2","1","420","D","01","D","152","E","","A","","A","","A","","A"
"20191","04095291","28","0","1","420","D","12","D","1400","D","","A","","A","","A","","A"
"20191","04095371","33","0","1","410","D","01","D","240","D","","A","","A","","A","","A"
"20191","04095462","9","0","1","420","D","12","D","70","D","","A","","A","","A","","A"
"20191","04095634","35","0","1","410","D","12","D","80","F","","A","","A","","A","","A"
"20191","04095634","36","0","1","420","D","11","D","50","D","","A","","A","","A","","A"
"20191","04095711","59","0","1","420","D","12","D","150","D","","A","","A","","A","","A"
"20191","04095781","23","0","1","430","D","01","D","","H","405","D","415","D","","A","","A"
"20191","04095781","23","1","1","405","D","01","D","81","E","","A","","A","","A","","A"
"20191","04095781","23","2","1","420","D","01","D","61","E","","A","","A","","A","","A"
"20191","04095871","23","0","1","410","D","11","D","25","D","","A","","A","","A","","A"
"20191","04095871","24","0","1","405","D","11","D","55","D","","A","","A","","A","","A"
"20191","04095941","28","0","1","420","D","11","D","150","D","","A","","A","","A","","A"
"20191","04095951","51","0","1","420","D","12","D","250","D","","A","","A","","A","","A"
"20191","04096001","42","0","1","420","D","01","D","60","D","","A","","A","","A","","A"
"20191","04096001","43","0","1","410","D","01","D","20","D","","A","","A","","A","","A"
"20191","04096031","36","0","1","420","D","12","D","250","D","","A","","A","","A","","A"
"20191","04096071","49","0","1","400","D","01","D","40","D","","A","","A","","A","","A"
"20191","04096071","50","0","1","420","D","11","D","220","D","","A","","A","","A","","A"
"20191","04096211","53","0","1","420","D","12","D","230","D","","A","","A","","A","","A"
"20191","04096241","28","0","1","400","D","01","D","25","D","","A","","A","","A","","A"
"20191","04096371","14","0","1","400","D","01","D","8","D","","A","","A","","A","","A"
"20191","04096461","43","0","1","420","D","11","D","226","D","","A","","A","","A","","A"
"20191","04096531","26","0","1","420","D","01","D","750","D","","A","","A","","A","","A"
"20191","04096571","26","0","1","420","D","11","D","47","D","","A","","A","","A","","A"
"20191","04096771","25","0","1","420","D","12","D","70","D","","A","","A","","A","","A"
"20191","04096831","38","0","1","420","D","01","D","596","D","","A","","A","","A","","A"
"20191","04097211","33","0","1","405","D","12","D","205","D","","A","","A","","A","","A"
"20191","04097401","52","0","1","400","D","01","D","27","D","","A","","A","","A","","A"
"20191","04097401","53","0","1","420","D","01","D","92","D","","A","","A","","A","","A"
"20191","04097531","37","0","1","400","D","01","D","106","D","","A","","A","","A","","A"
"20191","04097711","28","0","1","410","D","12","D","80","D","","A","","A","","A","","A"
"20191","04097741","46","0","1","420","D","01","D","35","D","","A","","A","","A","","A"
"20191","04097771","61","0","1","420","D","12","D","558","D","","A","","A","","A","","A"
"20191","04097781","23","0","1","405","D","11","D","300","D","","A","","A","","A","","A"
"20191","04097801","23","0","1","410","D","11","D","20","D","","A","","A","","A","","A"
"20191","04097801","24","0","1","420","D","11","D","300","D","","A","","A","","A","","A"
"20191","04097961","19","0","1","420","D","01","D","249","D","","A","","A","","A","","A"
"20191","04098291","55","0","1","420","D","01","D","140","D","","A","","A","","A","","A"
"20191","04098451","44","0","1","430","D","01","D","","H","410","D","415","D","","A","","A"
"20191","04098451","44","1","1","410","D","01","D","7","E","","A","","A","","A","","A"
"20191","04098451","44","2","1","420","D","01","D","48","E","","A","","A","","A","","A"
"20191","04098521","34","0","1","410","D","12","D","35","D","","A","","A","","A","","A"
"20191","04098521","35","0","1","405","D","12","D","144","D","","A","","A","","A","","A"
"20191","04098751","35","0","1","400","D","12","D","42","D","","A","","A","","A","","A"
"20191","04098821","21","0","1","420","D","12","D","280","D","","A","","A","","A","","A"
"20191","04098901","16","0","1","420","D","01","D","40","D","","A","","A","","A","","A"
"20191","04098963","20","0","1","400","D","12","D","1","D","","A","","A","","A","","A"
"20191","04099011","21","0","1","405","D","11","D","38","D","","A","","A","","A","","A"
"20191","04099021","27","0","1","405","D","01","D","777","D","","A","","A","","A","","A"
"20191","04099031","62","0","1","420","D","12","D","600","D","","A","","A","","A","","A"
"20191","04099184","43","0","1","420","D","12","D","1100","D","","A","","A","","A","","A"
"20191","04099184","44","0","1","400","D","12","D","50","D","","A","","A","","A","","A"
"20191","04099271","20","0","1","420","D","12","D","600","D","","A","","A","","A","","A"
"20191","04099421","25","0","1","410","D","11","D","16","D","","A","","A","","A","","A"
"20191","04099421","26","0","1","420","D","11","D","45","D","","A","","A","","A","","A"
"20191","04099431","30","0","1","400","D","01","D","25","D","","A","","A","","A","","A"
"20191","04099631","21","0","1","420","D","11","D","569","D","","A","","A","","A","","A"
"20191","04099671","61","0","1","420","D","01","D","108","D","","A","","A","","A","","A"
"20191","04099971","27","0","1","420","D","01","D","111","D","","A","","A","","A","","A"
"20191","04100001","35","0","1","420","D","11","D","101","D","","A","","A","","A","","A"
"20191","04100041","11","0","1","400","D","11","D","32","D","","A","","A","","A","","A"
"20191","04100061","18","0","1","400","D","12","D","80","D","","A","","A","","A","","A"
"20191","04100101","28","0","1","420","D","01","D","70","D","","A","","A","","A","","A"
"20191","04100154","50","0","1","420","D","01","D","183","D","","A","","A","","A","","A"
"20191","04100271","22","0","1","420","D","12","D","85","D","","A","","A","","A","","A"
"20191","04100381","54","0","1","420","D","11","D","35","D","","A","","A","","A","","A"
"20191","04100611","30","0","1","410","D","01","D","27","D","","A","","A","","A","","A"
"20191","04100611","31","0","1","420","D","01","D","179","D","","A","","A","","A","","A"
"20191","04100831","63","0","1","420","D","01","D","200","D","","A","","A","","A","","A"
"20191","04100991","39","0","1","420","D","12","D","201","D","","A","","A","","A","","A"
"20191","04100991","40","0","1","410","D","12","D","15","D","","A","","A","","A","","A"
"20191","04101181","37","0","1","400","D","12","D","25","D","","A","","A","","A","","A"
"20191","04101191","19","0","1","420","D","02","D","116","D","","A","","A","","A","","A"
"20191","04101204","23","0","1","430","D","12","D","","H","410","D","415","D","","A","","A"
"20191","04101204","23","1","1","410","D","12","D","38","E","","A","","A","","A","","A"
"20191","04101204","23","2","1","420","D","12","D","77","E","","A","","A","","A","","A"
"20191","04101204","24","0","1","430","D","12","D","","H","410","D","415","D","","A","","A"
"20191","04101204","24","1","1","410","D","12","D","15","E","","A","","A","","A","","A"
"20191","04101204","24","2","1","420","D","12","D","30","E","","A","","A","","A","","A"
"20191","04101351","51","0","1","430","D","12","D","","H","425","D","405","D","415","D","","A"
"20191","04101351","51","1","1","420","D","12","D","11","E","","A","","A","","A","","A"
"20191","04101351","51","2","1","405","D","12","D","92","E","","A","","A","","A","","A"
"20191","04101351","51","3","1","420","D","12","D","57","E","","A","","A","","A","","A"
"20191","04101361","28","0","1","430","D","01","D","","H","410","D","425","D","","A","","A"
"20191","04101361","28","1","1","410","D","01","D","125","E","","A","","A","","A","","A"
"20191","04101361","28","2","1","420","D","01","D","115","E","","A","","A","","A","","A"
"20191","04101421","24","0","1","420","D","12","D","160","D","","A","","A","","A","","A"
"20191","04101521","17","0","1","420","D","12","D","180","D","","A","","A","","A","","A"
"20191","04101531","19","0","1","410","D","02","D","20","D","","A","","A","","A","","A"
"20191","04101531","20","0","1","420","D","02","D","20","D","","A","","A","","A","","A"
"20191","04101551","28","0","1","420","D","01","D","167","D","","A","","A","","A","","A"
"20191","04101631","14","0","1","420","D","02","D","80","D","","A","","A","","A","","A"
"20191","04101741","39","0","1","420","D","02","D","70","D","","A","","A","","A","","A"
