"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOG","PROP0NOG","OWNYG","OWNYG_","NEWMRTG","NEWMRTG_","ORGMRTG","ORGMRTG_","QMRTTRMG","QMRT_RMG","MRTPMTG","MRTPMTG_","PAYPRTXG","PAYP_TXG","PAYPRING","PAYP_ING","PAYMRING","PAYM_ING","PAYOTHRG","PAYO_HRG","QESCROWG","QESC_OWG","QPRINM1G","QPRI_M1G","QPRINM2G","QPRI_M2G","QPRINM3G","QPRI_M3G","QADINT1G","QADI_T1G","QADINT2G","QADI_T2G","QADINT3G","QADI_T3G","QRFINDTG","QRFI_DTG","FRSTPYMG","FRST_YMG","FRSTPYRG","FRST_YRG","FIXDRTEG","FIXD_TEG","QNEWDATG","QNEW_ATG","QBLNCM1G","QBLN_M1G","QBLNCM2G","QBLN_M2G","QBLNCM3G","QBLN_M3G","LOAN_NOG","LOAN0NOG","VARRTEG","VARRTEG_","INTONLYG","INTO_LYG","OTHRTEG","OTHRTEG_","PAYMT1G","PAYMT1G_","PAYMT2G","PAYMT2G_","PAYMT3G","PAYMT3G_","PAYPRNPG","PAYP_NPG","PAYINTG","PAYINTG_"
"20194","04070464","38","0","5","01","D","100","D",".0525","D","10000","D","5","D","190","D","","C","","C","","C","","C","0","D","158","D","159","D","160","D","32","D","31","D","30","D","","A","01","D","2018","D","2","D","","A","7267","D","7109","D","6950","D","02","D","1","D","","A","","A","1428","D","1545","T","1428","D","","C","","A"
"20194","04076074","29","0","5","01","D","100","D",".0400","D","13000","D","5","D","250","D","","B","","B","","B","","B","11","D","204","D","205","D","206","D","35","D","34","D","33","D","","A","06","D","2018","D","1","D","","A","10405","D","10201","D","9996","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04076664","26","0","5","01","D","100","D",".0525","F","10000","F","5","F","190","F","","C","","C","","C","","C","0","F","158","F","159","F","160","F","32","F","31","F","30","F","","A","01","F","2018","F","2","F","","A","7267","F","7109","F","6950","F","01","D","","A","","A","","A","1428","F","1545","V","1428","F","","C","","A"
"20194","04077274","20","0","5","01","D","100","D",".0472","F","60000","F","10","F","628","F","","A","","A","","A","","A","0","F","100","F","101","F","101","F","60","F","59","F","59","F","","A","07","F","2019","F","2","F","","A","59608","F","59214","F","58819","F","01","D","","A","","A","","A","70","F","115","F","160","F","1","D","2","D"
"20194","04078464","57","0","5","01","D","100","D",".0950","D","50000","D","15","D","522","D","","A","","A","","A","","A","0","D","143","D","144","D","145","D","379","D","378","D","377","D","","A","03","D","2018","D","1","D","","A","47857","D","47714","D","47570","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04078914","18","0","5","01","D","100","D",".0525","F","10000","F","5","F","190","F","","C","","C","","C","","C","0","F","158","F","159","F","160","F","32","F","31","F","30","F","","A","01","F","2018","F","2","F","","A","7267","F","7109","F","6950","F","01","D","1","D","","A","","A","1428","F","1545","V","1428","F","","C","","A"
"20194","04079114","43","0","5","01","D","100","D",".0472","D","15000","D","7","D","360","D","","B","","B","","B","","B","150","D","153","D","153","D","154","D","39","D","39","D","39","D","","A","04","D","2019","D","1","D","","A","14545","D","14392","D","14239","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04079474","25","0","5","01","D","100","D",".0550","D","13000","D","1","D","1116","D","","A","","A","","A","","A","0","D","0","D","0","D","0","D","200","D","200","D","200","D","","A","11","D","2018","D","2","D","","A","13000","D","13000","D","13000","D","01","D","1","D","","A","","A","200","D","200","D","200","D","","A","2","D"
"20194","04079934","57","0","5","01","D","100","D",".0410","D","80000","D","20","D","650","D","","B","","B","","B","","B","161","D","253","D","254","D","255","D","236","D","235","D","234","D","","A","08","D","2015","D","1","D","","A","69025","D","68772","D","68518","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04092034","10","0","1","01","D","100","D",".0650","D","24331","D","6","D","409","D","","A","","A","","A","","A","0","D","293","D","294","D","296","D","116","D","115","D","113","D","","A","10","D","2018","D","1","D","","A","21490","D","21198","D","20904","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04092554","43","0","5","01","D","100","D",".0485","D","40000","D","20","D","433","D","","B","","B","","B","","B","172","D","162","D","163","D","164","D","99","D","98","D","97","D","","A","06","D","2009","D","1","D","","A","24375","D","24213","D","24050","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04093424","11","0","5","01","D","100","D",".0475","D","100000","D","15","D","778","D","","A","","A","","A","","A","0","D","391","D","393","D","394","D","387","D","385","D","384","D","","A","02","D","2019","D","1","D","","A","97684","D","97293","D","96900","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04094674","21","0","5","01","D","100","D",".0475","D","25000","D","15","D","194","D","","A","","A","","A","","A","0","D","596","D","599","D","601","D","504","D","501","D","499","D","","A","07","D","2017","D","2","D","","A","22496","D","22390","D","22284","D","01","D","1","D","","A","","A","900","D","600","D","1100","D","1","D","2","D"
"20194","04095314","22","0","5","01","D","100","D",".0749","D","16572","D","5","D","332","D","","A","","A","","A","","A","0","D","246","D","248","D","249","D","86","D","84","D","83","D","","A","08","D","2018","D","1","D","","A","13733","D","13487","D","13239","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04098074","28","0","5","01","D","100","D",".0472","D","28557","D","10","D","299","D","","A","","A","","A","","A","0","D","189","D","190","D","190","D","110","D","109","D","109","D","","A","05","D","2019","D","1","D","","A","27995","D","27806","D","27616","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04099264","19","0","5","01","D","100","D",".0475","D","18660","D","5","D","350","D","","A","","A","","A","","A","0","D","305","D","306","D","307","D","45","D","44","D","43","D","","A","07","D","2017","D","1","D","","A","11418","D","11114","D","10808","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04100384","25","0","5","01","D","100","D",".0500","D","12539","D","10","D","133","D","","A","","A","","A","","A","0","D","93","D","93","D","93","D","34","D","34","D","34","D","","A","11","D","2016","D","1","D","","A","9689","D","9596","D","9503","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04101114","20","0","1","02","D","400","D",".0475","D","","T","15","D","80","D","","A","","A","","A","","A","0","D","","A","","A","","T","","A","","A","41","D","","A","11","D","2019","D","1","D","","A","","A","","A","10285","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04101744","24","0","5","01","D","100","D",".0550","D","15000","D","20","D","130","D","","B","","B","","B","","B","27","D","35","D","35","D","35","D","68","D","68","D","68","D","","A","06","D","2019","D","1","D","","A","14897","D","14862","D","14827","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04102874","31","0","5","01","D","100","D",".0475","D","78209","D","10","D","820","D","","A","","A","","A","","A","0","D","566","D","568","D","570","D","254","D","252","D","250","D","","A","07","D","2017","D","1","D","","A","64260","D","63694","D","63127","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04102994","17","0","5","01","D","100","D",".0472","D","14685","D","15","D","114","D","","A","","A","","A","","A","0","D","58","D","58","D","58","D","56","D","56","D","56","D","","A","03","D","2019","D","1","D","","A","14344","D","14287","D","14229","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04104994","28","0","5","01","D","100","D",".0440","D","97611","D","6","D","1545","D","","A","","A","","A","","A","0","D","2323","T","2235","T","2244","T","206","D","201","D","196","D","","A","12","D","2016","D","1","D","","A","56049","D","54710","D","53365","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04105694","20","0","5","01","D","100","D",".0475","D","20000","D","20","D","150","D","","B","","B","","B","","B","21","D","55","D","55","D","55","D","74","D","74","D","74","D","","A","09","D","2017","D","1","D","","A","18748","D","18693","D","18638","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04106494","13","0","5","01","D","100","D",".0500","D","52000","D","15","D","475","D","","B","","B","","B","","B","64","D","269","D","270","D","271","D","142","D","141","D","140","D","","A","03","D","2013","D","1","D","","A","34132","D","33864","D","33594","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04107264","31","0","5","01","D","100","D",".0475","F","147000","F","15","F","1382","F","3","F","","A","","A","","A","239","F","624","F","627","F","629","F","519","F","516","F","514","F","","A","05","F","2017","F","1","F","","A","131044","F","130419","F","129793","F","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04107894","28","0","5","01","D","100","D",".0450","D","57636","D","9","D","650","D","","A","","A","","A","","A","0","D","455","D","457","D","459","D","195","D","193","D","191","D","","A","08","D","2018","D","1","D","","A","51867","D","51412","D","50954","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04108884","18","0","5","01","D","100","D",".0470","D","16000","D","10","D","167","D","","A","","A","","A","","A","0","D","0","D","0","D","0","D","0","D","0","D","0","D","","A","10","D","2013","D","2","D","","A","16000","D","16000","D","16000","D","01","D","1","D","","A","","A","0","D","0","D","0","D","","A","2","D"
"20194","04109134","23","0","5","01","D","100","D",".0425","D","50000","D","10","D","512","D","","A","","A","","A","","A","0","D","345","D","346","D","347","D","167","D","166","D","165","D","","A","01","D","2019","D","1","D","","A","47287","D","46943","D","46597","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04110044","30","0","5","01","D","100","D",".0500","D","12646","D","15","D","100","D","","A","","A","","A","","A","0","D","54","D","54","D","54","D","46","D","46","D","46","D","","A","01","D","2017","D","1","D","","A","11030","D","10976","D","10922","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04111384","30","0","5","01","D","200","D",".0600","D","140000","D","10","D","1554","D","","A","","A","","A","","A","0","D","449","D","451","D","454","D","169","D","167","D","164","D","","A","01","D","2015","D","2","D","","A","84949","D","83819","D","82684","D","01","D","1","D","","A","","A","0","D","0","D","618","D","1","D","2","D"
"20194","04173043","13","0","5","01","D","100","D",".0400","D","80000","D","10","D","815","D","","B","","B","","B","","B","5","D","","A","650","D","652","D","","A","160","D","158","D","","A","02","D","2015","D","1","D","082019","D","","A","47912","D","47262","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04173043","30","0","5","01","D","100","D",".0400","D","78028","D","10","D","790","D","","A","","A","","A","","A","0","D","620","D","","A","","A","170","D","","A","","A","082019","D","08","D","2015","D","1","D","","A","51114","D","","A","","A","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04173833","27","0","5","01","D","100","D",".0500","D","30000","D","20","D","223","D","","B","","B","","B","","B","25","D","118","D","119","D","119","D","80","D","79","D","79","D","","A","11","D","2009","D","1","D","","A","19140","D","19022","D","18903","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04174543","37","0","5","01","D","100","D",".0400","D","70000","D","20","D","546","D","","B","","B","","B","","B","122","D","227","D","228","D","229","D","197","D","196","D","195","D","","A","02","D","2015","D","1","D","","A","58967","D","58740","D","58511","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04175433","19","0","5","01","D","100","D",".0499","D","88577","D","15","D","700","D","","A","","A","","A","","A","0","D","425","D","427","D","429","D","275","D","273","D","271","D","","A","07","D","2014","D","1","D","","A","66027","D","65602","D","65175","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04183673","25","0","5","01","D","100","D",".0475","D","147000","D","15","D","1382","D","3","D","","A","","A","","A","239","D","624","D","627","D","629","D","519","D","516","D","514","D","","A","05","D","2017","D","1","D","","A","131044","D","130419","D","129793","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04184473","24","0","1","01","D","200","D",".0420","F","66000","F","15","F","500","F","","B","","B","","B","","B","5","F","285","F","286","F","287","F","210","F","209","F","208","F","","A","09","F","2017","F","1","F","","A","59973","F","59688","F","59402","F","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04184783","23","0","5","01","D","100","D",".0472","F","38204","F","10","F","400","F","","A","","A","","A","","A","0","F","252","F","253","F","254","F","148","F","147","F","146","F","","A","07","F","2019","F","1","F","","A","37704","F","37452","F","37199","F","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04186493","23","0","5","01","D","100","D",".0730","D","85000","D","15","D","780","D","","B","","B","","B","","B","2","D","397","D","399","D","401","D","381","D","379","D","377","D","","A","11","D","2013","D","1","D","","A","62712","D","62316","D","61917","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04188243","23","0","5","01","D","100","D",".0600","F","6000","F","15","F","51","F","","A","","A","","A","","A","0","F","14","F","15","F","15","F","16","F","15","F","15","F","","A","10","F","2016","F","2","F","","A","5237","F","5213","F","5188","F","01","D","","C","","C","","C","30","F","30","F","30","F","1","D","2","D"
"20194","04188253","19","0","5","01","D","100","D",".0640","F","130000","F","15","F","1125","F","","A","","A","","A","","A","0","F","271","F","272","F","274","F","47","F","46","F","45","F","","A","09","F","2007","F","2","F","","A","37695","F","36770","F","35841","F","01","D","","A","","A","","A","330","F","330","F","330","F","1","D","2","D"
"20194","04191403","38","0","5","01","D","100","D",".0472","D","60000","D","10","D","628","D","","A","","A","","A","","A","0","D","100","D","101","D","101","D","60","D","59","D","59","D","","A","07","D","2019","D","2","D","","A","59608","D","59214","D","58819","D","01","D","1","D","","A","","A","70","D","115","D","160","D","1","D","2","D"
"20194","04195033","22","0","5","01","D","100","D",".0472","D","28566","D","7","D","400","D","","A","","A","","A","","A","0","D","296","D","297","D","298","D","104","D","103","D","102","D","","A","02","D","2019","D","1","D","","A","26529","D","26233","D","25936","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04201203","21","0","5","01","D","100","D",".0440","D","19000","D","15","D","150","D","","B","","B","","B","","B","6","D","87","D","88","D","88","D","57","D","56","D","56","D","","A","01","D","2016","D","1","D","","A","15458","D","15370","D","15283","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04201843","37","0","5","01","D","100","D",".0440","F","100000","F","15","F","800","F","","B","","B","","B","","B","40","F","444","F","445","F","447","F","316","F","315","F","313","F","","A","12","F","2016","F","1","F","","A","86229","F","85785","F","85340","F","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04201983","27","0","5","01","D","100","D",".0419","D","78000","D","5","D","1443","D","3","D","4","D","5","D","","A","0","D","419","D","420","D","422","D","61","D","60","D","58","D","","A","12","D","2017","D","2","D","","A","52535","D","51275","D","50011","D","01","D","","A","2","D","","A","765","D","765","D","765","D","1","D","2","D"
"20194","04203123","20","0","5","01","D","100","D",".0600","D","41950","D","15","D","354","D","","A","","A","","A","","A","0","D","281","D","283","D","284","D","73","D","71","D","70","D","","A","07","D","2008","D","1","D","","A","14514","D","14233","D","13950","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04215332","19","0","5","01","D","100","D",".0440","F","30000","F","15","F","250","F","3","F","4","F","","A","","A","22","F","160","F","160","F","161","F","68","F","68","F","67","F","","A","09","F","2012","F","1","F","","A","18577","F","18417","F","18256","F","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04216542","27","0","5","01","D","100","D",".0400","D","35000","D","10","D","354","D","","A","","A","","A","","A","0","D","490","D","492","D","493","D","10","D","8","D","7","D","","A","01","D","2010","D","2","D","","A","2102","D","1754","D","1406","D","01","D","","A","2","D","","A","500","D","500","D","500","D","1","D","2","D"
"20194","04216802","53","0","5","01","D","100","D",".0400","D","40000","D","10","D","466","D","","B","","B","","B","","B","61","D","338","D","340","D","341","D","67","D","65","D","64","D","","A","01","D","2014","D","1","D","","A","19982","D","19644","D","19304","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04220322","15","0","5","01","D","100","D",".0544","D","30000","D","15","D","528","D","","B","","B","","B","","B","284","D","178","D","179","D","180","D","66","D","65","D","64","D","","A","04","D","2010","D","1","D","","A","14464","D","14286","D","14106","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04221182","16","0","5","01","D","100","D",".0529","D","40000","D","10","D","430","D","3","D","4","D","","A","","A","0","D","95","D","95","D","96","D","55","D","55","D","54","D","","A","03","D","2018","D","2","D","","A","35805","D","35533","D","35260","D","01","D","1","D","","A","","A","","C","","C","","C","1","D","2","D"
"20194","04224492","38","0","1","02","D","200","D",".0420","D","66000","D","15","D","500","D","","B","","B","","B","","B","5","D","285","D","286","D","287","D","210","D","209","D","208","D","","A","09","D","2017","D","1","D","","A","59973","D","59688","D","59402","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04225442","33","0","5","01","D","100","D",".0662","D","70000","D","19","D","542","D","","B","","B","","B","","B","2","D","390","D","392","D","394","D","150","D","148","D","146","D","","A","06","D","2005","D","1","D","","A","27227","D","26837","D","26446","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04225872","10","0","5","01","D","100","D",".0500","D","75000","D","15","D","700","D","","B","","B","","B","","B","107","D","366","D","368","D","369","D","227","D","225","D","224","D","","A","04","D","2014","D","1","D","","A","54475","D","54109","D","53742","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04226052","26","0","5","01","D","100","D",".0600","D","6000","D","15","D","51","D","","A","","A","","A","","A","0","D","14","D","15","D","15","D","16","D","15","D","15","D","","A","10","D","2016","D","2","D","","A","5237","D","5213","D","5188","D","01","D","1","D","","A","","A","30","D","30","D","30","D","1","D","2","D"
"20194","04226622","15","0","5","01","D","100","D",".0450","D","25000","D","10","D","259","D","","A","","A","","A","","A","0","D","110","D","110","D","111","D","50","D","50","D","49","D","","A","12","D","2017","D","2","D","","A","21573","D","21394","D","21216","D","01","D","1","D","","A","","A","160","D","160","D","160","D","1","D","2","D"
"20194","04227102","12","0","5","01","D","100","D",".0400","F","35000","F","10","F","354","F","","A","","A","","A","","A","0","F","490","F","492","F","493","F","10","F","8","F","7","F","","A","01","F","2010","F","2","F","","A","2102","F","1754","F","1406","F","01","D","","A","","A","","A","500","F","500","F","500","F","1","D","2","D"
"20194","04228222","23","0","5","01","D","100","D",".0599","D","75000","D","15","D","640","D","","B","","B","","B","","B","8","D","262","D","263","D","264","D","370","D","369","D","368","D","","A","05","D","2019","D","1","D","","A","74223","D","73962","D","73699","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04228352","37","0","5","01","D","100","D",".0640","D","130000","D","15","D","1125","D","","A","","A","","A","","A","0","D","271","D","272","D","274","D","47","D","46","D","45","D","","A","09","D","2007","D","2","D","","A","37695","D","36770","D","35841","D","01","D","1","D","","A","","A","330","D","330","D","330","D","1","D","2","D"
"20194","04228902","34","0","5","01","D","100","D",".0400","F","35000","F","10","F","354","F","","A","","A","","A","","A","0","F","490","F","492","F","493","F","10","F","8","F","7","F","","A","01","F","2010","F","2","F","","A","2102","F","1754","F","1406","F","01","D","1","D","","A","","A","500","F","500","F","500","F","1","D","2","D"
"20194","04229922","22","0","5","01","D","100","D",".0540","D","40000","D","14","D","346","D","","B","","B","","B","","B","6","D","222","D","223","D","224","D","118","D","117","D","116","D","","A","07","D","2013","D","1","D","","A","26209","D","25987","D","25764","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04232402","29","0","5","01","D","100","D",".0500","D","7737","D","5","D","146","D","","A","","A","","A","","A","0","D","","A","","A","","A","","A","","A","","A","","A","06","D","2010","D","1","D","","A","","A","","A","","A","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04235122","25","0","5","01","D","100","D",".0472","D","1829","D","2","D","80","D","","A","","A","","A","","A","0","D","73","D","73","D","74","D","7","D","7","D","6","D","","A","07","D","2019","D","1","D","","A","1756","D","1683","D","1610","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04235742","18","0","5","01","D","100","D",".0440","D","11336","D","4","D","258","D","","A","","A","","A","","A","0","D","245","D","246","D","247","D","13","D","12","D","11","D","","A","10","D","2016","D","1","D","","A","3514","D","3269","D","3023","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04236362","21","0","5","01","D","100","D",".0440","D","100000","D","15","D","800","D","","B","","B","","B","","B","40","D","444","D","445","D","447","D","316","D","315","D","313","D","","A","12","D","2016","D","1","D","","A","86229","D","85785","D","85340","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04238602","13","0","5","01","D","100","D",".0472","D","38204","D","10","D","400","D","","A","","A","","A","","A","0","D","252","D","253","D","254","D","148","D","147","D","146","D","","A","07","D","2019","D","1","D","","A","37704","D","37452","D","37199","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04240102","24","0","5","01","D","100","D",".0472","F","103000","F","5","F","1931","F","","A","","A","","A","","A","0","F","0","F","0","F","0","F","","A","","A","","A","","A","09","F","2019","F","2","F","","A","103000","F","103000","F","103000","F","01","D","1","D","","A","","A","327","F","327","F","327","F","","A","2","D"
"20194","04240562","23","0","5","01","D","100","D",".0440","D","30000","D","15","D","600","D","","B","","B","","B","","B","372","D","159","D","160","D","160","D","69","D","68","D","68","D","","A","11","D","2012","D","1","D","","A","18736","D","18577","D","18417","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04243382","40","0","5","01","D","100","D",".0525","D","40000","D","20","D","270","D","","A","","A","","A","","A","0","D","209","D","210","D","211","D","19","D","18","D","17","D","","A","05","D","2001","D","2","D","","A","5151","D","4904","D","4656","D","01","D","1","D","","A","","A","229","D","223","D","228","D","1","D","2","D"
"20194","04244742","35","0","5","01","D","100","D",".0500","D","12000","D","5","D","226","D","","A","","A","","A","","A","0","D","177","D","177","D","178","D","49","D","49","D","48","D","","A","08","D","2019","D","1","D","","A","11824","D","11647","D","11470","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04245502","51","0","5","01","D","100","D",".0460","D","25000","D","5","D","644","D","","B","","B","","B","","B","177","D","456","D","458","D","460","D","11","D","9","D","7","D","","A","03","D","2015","D","1","D","","A","2779","D","2322","D","1864","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04267791","22","0","1","02","D","200","D",".0525","D","135000","D","10","D","1448","D","","A","","A","","A","","A","0","D","","A","","A","","A","","A","","A","","A","","A","05","D","2017","D","2","D","","A","111433","D","110472","D","109507","D","01","D","1","D","","A","","A","1300","D","1300","D","1300","D","1","D","2","D"
"20194","04267891","14","0","1","01","D","100","D",".0475","F","147000","F","15","F","1382","F","3","F","","A","","A","","A","239","F","624","F","627","F","629","F","519","F","516","F","514","F","","A","05","F","2017","F","1","F","","A","131044","F","130419","F","129793","F","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04269291","9","0","1","01","D","100","D",".0600","F","18000","F","19","F","177","F","","B","","B","","B","","B","45","F","45","F","45","F","45","F","87","F","87","F","87","F","","A","07","F","2018","F","1","F","","A","17482","F","17437","F","17393","F","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04272051","20","0","1","01","D","100","D",".0600","D","18000","D","19","D","177","D","","B","","B","","B","","B","45","D","45","D","45","D","45","D","87","D","87","D","87","D","","A","07","D","2018","D","1","D","","A","17482","D","17437","D","17393","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04273141","12","0","1","01","D","100","D",".0550","D","100000","D","15","D","817","D","","A","","A","","A","","A","0","D","","A","","A","","A","","A","","A","","A","","A","04","D","2009","D","2","D","","A","40905","D","40275","D","39643","D","01","D","1","D","","A","","A","250","D","250","D","250","D","1","D","2","D"
"20194","04273341","14","0","1","01","D","100","D",".0475","D","150000","D","10","D","1573","D","","A","","A","","A","","A","0","D","","A","","A","","A","","A","","A","","A","","A","08","D","2019","D","2","D","","A","203127","T","201109","T","188710","T","01","D","1","D","","A","","A","900","D","780","D","780","D","1","D","2","D"
"20194","04274901","53","0","1","01","D","100","D",".0700","D","11131","D","7","D","168","D","","A","","A","","A","","A","0","D","","A","103","D","104","D","","A","65","D","64","D","","A","08","D","2019","D","1","D","","A","","A","11131","D","11028","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04275321","10","0","1","01","D","100","D",".0472","D","48000","D","10","D","503","D","3","D","4","D","","A","","A","0","D","","A","","A","","A","","A","","A","","A","","A","09","D","2019","D","2","D","","A","48624","D","48313","D","48000","D","01","D","","A","","A","3","D","","C","","C","","C","1","D","2","D"
"20194","04277891","24","0","1","01","D","100","D",".0600","D","40000","D","15","D","338","D","","A","","A","","A","","A","0","D","","A","","A","","A","","A","","A","","A","","A","05","D","2019","D","2","D","","A","39585","D","39446","D","39305","D","01","D","1","D","","A","","A","584","D","584","D","584","D","1","D","2","D"
"20194","04279191","6","0","1","01","D","100","D",".0400","D","118524","D","10","D","1200","D","3","D","4","D","","A","","A","0","D","872","D","875","D","878","D","328","D","325","D","322","D","","A","08","D","2017","D","1","D","","A","98447","D","97575","D","96700","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04281221","8","0","1","01","D","100","D",".0440","D","30000","D","15","D","250","D","3","D","4","D","","A","","A","22","D","160","D","160","D","161","D","68","D","68","D","67","D","","A","09","D","2012","D","1","D","","A","18577","D","18417","D","18256","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04281941","24","0","1","01","D","100","D",".0624","D","60000","D","10","D","673","D","","A","","A","","A","","A","0","D","","A","","A","","A","","A","","A","","A","","A","06","D","2018","D","2","D","","A","54766","D","54378","D","53987","D","01","D","1","D","","A","","A","445","D","445","D","445","D","1","D","2","D"
"20194","04284301","14","0","1","01","D","100","D",".0709","D","101674","D","15","D","919","D","","A","","A","","A","","A","0","D","739","D","743","D","748","D","180","D","176","D","171","D","","A","09","D","2007","D","1","D","","A","30462","D","29723","D","28980","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04288571","21","0","1","01","D","100","D",".0472","D","30000","D","15","D","300","D","","B","","B","","B","","B","67","D","116","D","117","D","117","D","117","D","116","D","116","D","","A","05","D","2019","D","1","D","","A","29654","D","29537","D","29420","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04289471","18","0","1","01","D","100","D",".0472","D","103000","D","5","D","1931","D","","A","","A","","A","","A","0","D","0","D","0","D","0","D","","A","","A","","A","","A","09","D","2019","D","2","D","","A","103000","D","103000","D","103000","D","01","D","","A","2","D","","A","327","D","327","D","327","D","","A","2","D"
"20194","04289491","12","0","1","01","D","100","D",".0425","D","10000","D","10","D","300","D","","B","","B","","B","","B","198","D","85","D","85","D","85","D","17","D","17","D","17","D","","A","01","D","2014","D","1","D","","A","4891","D","4806","D","4721","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04292461","20","0","1","01","D","100","D",".0475","F","25000","F","15","F","194","F","","A","","A","","A","","A","0","F","596","F","599","F","601","F","504","F","501","F","499","F","","A","07","F","2017","F","2","F","","A","22496","F","22390","F","22284","F","01","D","","A","","A","","A","900","F","600","F","1100","F","1","D","2","D"
"20194","04292991","24","0","1","01","D","100","D",".0544","F","30000","F","15","F","528","F","","B","","B","","B","","B","284","F","178","F","179","F","180","F","66","F","65","F","64","F","","A","04","F","2010","F","1","F","","A","14464","F","14286","F","14106","F","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04294041","13","0","1","01","D","100","D",".0425","F","10000","F","10","F","300","F","","B","","B","","B","","B","198","F","85","F","85","F","85","F","17","F","17","F","17","F","","A","01","F","2014","F","1","F","","A","4891","F","4806","F","4721","F","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
