"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MAJAPPLY","MAJA_PLY","GFTC_MAJ","GFTC0MAJ","MAJ_MO","MAJ_MO_","MAJPURX","MAJPURX_","MAJRENTX","MAJR_NTX","MAJINSTX","MAJI_STX","MJAPPL1","MJAPPL1_","MJAPPL2","MJAPPL2_","MJAPPL3","MJAPPL3_","MJAPPL4","MJAPPL4_","MJAPPL5","MJAPPL5_","MJAPPL6","MJAPPL6_","MJAPPL7","MJAPPL7_","MJAPPL8","MJAPPL8_","MJAPPL9","MJAPPL9_"
"20192","04191301","2","0","1","195","D","1","D","04","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04191371","1","0","1","195","D","1","D","04","D","2564","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04191401","1","0","1","120","D","1","D","02","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04192141","1","0","1","140","D","1","D","04","D","3000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04192182","1","0","1","140","D","1","D","04","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04192233","1","0","1","195","D","1","D","02","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04192291","1","0","1","120","D","1","D","04","D","105","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04192361","1","0","1","120","D","1","D","03","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04192391","1","0","1","120","D","1","D","03","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04192391","2","0","1","100","D","1","D","03","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04192401","1","0","1","140","D","1","D","03","D","1000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04192541","1","0","1","160","D","1","D","03","D","700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04193171","1","0","1","100","D","1","D","02","D","700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04194061","1","0","1","195","D","2","D","","A","","A","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04194381","1","0","1","140","D","1","D","03","D","860","D","","A","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04194521","1","0","1","140","D","1","D","05","D","102","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04194621","1","0","1","120","D","1","D","03","D","160","D","","A","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04194621","2","0","1","100","D","1","D","03","D","799","D","","A","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04194621","3","0","1","140","D","1","D","03","D","1800","D","","A","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04194731","1","0","1","120","D","1","D","05","D","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04194781","1","0","1","160","D","1","D","03","D","460","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04195051","1","0","1","100","D","1","D","05","D","750","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04195051","2","0","1","140","D","1","D","05","D","1400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04195051","3","0","1","160","D","1","D","05","D","375","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04195871","1","0","1","120","D","1","D","05","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04195941","1","0","1","120","D","1","D","04","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04196384","1","0","1","120","D","1","D","04","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04196524","1","0","1","120","D","1","D","03","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04196701","1","0","1","195","D","1","D","03","D","467","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04196921","1","0","1","120","D","1","D","03","D","88","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04196921","2","0","1","100","D","1","D","03","D","570","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04196921","3","0","1","210","D","1","D","03","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04196921","4","0","1","140","D","1","D","03","D","1300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04196921","5","0","1","195","D","1","D","03","D","1500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04197691","1","0","1","140","D","1","D","04","D","21","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04197841","1","0","1","220","D","1","D","04","D","","H","","A","","A","140","D","160","D","180","D","195","D","210","D","100","D","","A","","A","","A"
"20192","04197841","1","1","1","140","D","1","D","04","D","1401","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04197841","1","2","1","160","D","1","D","04","D","964","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04197841","1","3","1","180","D","1","D","04","D","407","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04197841","1","4","1","195","D","1","D","04","D","1427","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04197841","1","5","1","100","D","1","D","04","D","1301","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04198281","1","0","1","220","D","1","D","05","D","","H","","A","","A","100","D","210","D","140","D","120","D","","A","","A","","A","","A","","A"
"20192","04198281","1","1","1","100","D","1","D","05","D","4929","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04198281","1","2","1","210","D","1","D","05","D","1481","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04198281","1","3","1","140","D","1","D","05","D","1232","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04198281","1","4","1","120","D","1","D","05","D","1158","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04198651","1","0","1","180","D","1","D","03","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04198731","1","0","1","140","D","1","D","03","D","130","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04198743","1","0","1","120","D","1","D","03","D","36","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04198743","2","0","1","140","D","1","D","03","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04198883","1","0","1","120","D","1","D","04","D","78","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04198883","2","0","1","195","D","1","D","04","D","600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04199251","1","0","1","100","D","1","D","04","D","3000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04199581","1","0","1","140","D","1","D","05","D","214","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04199621","1","0","1","100","D","1","D","03","D","468","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04199621","2","0","1","195","D","2","D","","A","","A","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04199661","1","0","1","100","D","1","D","03","D","1028","D","","A","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04199821","1","0","1","210","D","1","D","04","D","1200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04200154","1","0","1","120","D","1","D","05","D","55","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04200154","2","0","1","140","D","1","D","04","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04200154","3","0","1","195","D","1","D","04","D","155","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04200154","4","0","1","195","D","1","D","04","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04200154","5","0","1","100","D","1","D","04","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04200261","1","0","1","195","D","1","D","05","D","1100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04200293","1","0","1","160","D","1","D","05","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04200391","1","0","1","195","D","1","D","03","D","1000","F","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04200511","1","0","1","120","D","1","D","03","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04200661","1","0","1","140","D","2","D","","A","","A","330","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04200661","2","0","1","195","D","2","D","","A","","A","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04200811","1","0","1","140","D","1","D","03","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04200811","2","0","1","195","D","1","D","03","D","1250","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04201071","1","0","1","195","D","1","D","03","D","700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04201071","2","0","1","100","D","1","D","04","D","162","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04201071","3","0","1","140","D","1","D","04","D","270","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04201281","1","0","1","180","D","1","D","03","D","80","D","","A","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04201811","1","0","1","120","D","1","D","04","D","44","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04201881","1","0","1","180","D","1","D","05","D","80","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04202071","1","0","1","195","D","1","D","03","D","2000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04202381","1","0","1","195","D","1","D","05","D","1100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04202981","1","0","1","120","D","1","D","05","D","400","D","","A","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04203141","1","0","1","100","D","1","D","03","D","700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04203421","1","0","1","195","D","1","D","03","D","3241","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04203531","1","0","1","220","D","1","D","05","D","","H","","A","","A","120","D","140","D","160","D","100","D","","A","","A","","A","","A","","A"
"20192","04203531","1","1","1","120","D","1","D","05","D","354","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04203531","1","2","1","140","D","1","D","05","D","379","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04203531","1","3","1","160","D","1","D","05","D","1057","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04203531","1","4","1","100","D","1","D","05","D","1510","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04203961","1","0","1","140","D","1","D","05","D","214","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04203961","2","0","1","195","D","1","D","05","D","534","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04203991","1","0","1","195","D","2","D","","A","","A","462","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04204071","1","0","1","120","D","1","D","05","D","197","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04204311","1","0","1","140","D","1","D","03","D","300","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20192","04204311","2","0","1","195","D","1","D","03","D","2000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04008174","1","0","1","140","D","1","D","06","D","1083","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04008364","1","0","1","195","D","1","D","06","D","678","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
