"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","LSDNUM","LSDNUM_","LSDCODE","LSDCODE_","MODELYR","MODELYR_","PRCBSNSZ","PRCB_NSZ","NUMPAY","NUMPAY_","PMTMONTH","PMTM_NTH","PAYEXPX","PAYEXPX_","PAYTIME","PAYTIME_","EMPLYEXP","EMPL_EXP","TRADEEXP","TRAD_EXP","DOWNEXP","DOWNEXP_","DNEMPEXP","DNEM_EXP","LSDENDMO","LSDE_DMO","QADPMT1X","QADP_T1X","QADPMT2X","QADP_T2X","QADPMT3X","QADP_T3X","QEXTRA1X","QEXT_A1X","QEXTRA2X","QEXT_A2X","QEXTRA3X","QEXT_A3X","QADDOWNX","QADD_WNX","QADFEEX","QADFEEX_","LSD__AKE","LSDENDYR","LSDE_DYR","PMTYEAR","PMTYEAR_","LSD_MAKE"
"20201","04232363","8","0","5","01","D","105","D","2012","D","","A","48","D","08","D","300","D","3","D","","A","","A","","A","","A","","A","300","D","300","D","300","D","","A","","A","","A","","A","","A","D","","A","2012","D","RAM"
"20201","04232903","23","0","5","01","D","105","D","2018","D","","A","36","D","12","D","322","D","3","D","","A","","A","","A","","A","","A","322","D","322","D","322","D","","A","","A","","A","","A","","A","D","","A","2017","D","TOY"
"20201","04233473","15","0","5","01","D","105","D","2017","D","","A","24","D","09","D","246","D","3","D","","A","","A","","A","","A","12","D","246","D","246","D","","A","","A","","A","","A","","A","575","D","D","2019","D","2017","D","GMC"
"20201","04233473","16","0","5","02","D","105","D","2018","D","","A","24","D","10","F","203","D","3","D","","A","","A","","A","","A","","A","203","D","203","D","203","D","","A","","A","","A","","A","","A","D","","A","2018","D","DOD"
"20201","04233473","17","0","1","03","D","105","D","2019","D","","A","24","D","11","D","250","D","3","D","","A","","A","","A","","A","","A","250","D","250","D","250","D","","A","","A","","A","","A","","A","D","","A","2019","D","GMC"
"20201","04234243","41","0","5","01","D","105","D","2019","D","","A","36","D","05","D","349","D","3","D","","A","","A","2000","D","","A","","A","349","D","349","D","349","D","","A","","A","","A","2000","D","","A","D","","A","2018","D","JEE"
"20201","04234243","42","0","5","02","D","105","D","2018","D","","A","36","D","01","D","359","D","3","D","","A","","A","1500","D","","A","","A","359","D","359","D","359","D","","A","","A","","A","1500","D","","A","D","","A","2019","D","TOY"
"20201","04234823","17","0","1","01","D","105","D","2017","D","","A","36","D","08","D","350","D","3","D","","A","","A","","A","","A","","A","350","D","350","D","350","D","","A","","A","","A","","A","","A","D","","A","2017","D","CHE"
"20201","04234823","18","0","1","02","D","105","D","2017","D","","A","36","D","01","D","350","D","3","D","","A","","A","","A","","A","","A","350","D","350","D","350","D","","A","","A","","A","","A","","A","D","","A","2017","D","CHE"
"20201","04235263","30","0","1","01","D","105","D","2016","D","","A","36","D","02","D","275","D","3","D","","A","","A","2000","D","","A","","A","275","D","275","D","275","D","","A","","A","","A","2000","D","","A","D","","A","2016","D","KIA"
"20201","04236093","19","0","5","01","D","105","D","2018","D","","A","36","D","05","D","450","D","3","D","","A","","A","2000","D","","A","","A","450","D","450","D","450","D","","A","","A","","A","2000","D","","A","D","","A","2018","D","BUI"
"20201","04236313","19","0","5","01","D","105","D","2018","D","","A","24","D","03","D","275","D","3","D","","A","","C","","A","","A","01","D","275","D","275","D","275","D","25","D","25","D","25","D","","A","450","D","D","","A","2018","D","GMC"
"20201","04237733","8","0","1","01","D","105","D","2008","D","","A","24","D","03","D","419","D","3","D","","A","","A","700","D","","A","","A","","A","","A","","A","","A","","A","","A","700","D","","A","D","","A","2020","D","CHE"
"20201","04238153","11","0","5","01","D","105","D","2018","D","","A","36","D","02","D","525","D","3","D","","A","","A","","A","","A","","A","525","D","525","D","525","D","","A","","A","","A","","A","","A","D","","A","2018","D","CHE"
"20201","04238273","7","0","5","01","D","105","D","2018","D","","A","36","D","09","D","335","D","3","D","","A","4000","D","2000","D","","A","","A","335","D","335","D","335","D","","A","","A","","A","2000","D","","A","D","","A","2018","D","MAZ"
"20201","04238293","23","0","5","01","D","105","D","2019","D","","A","36","D","12","D","585","D","3","D","","A","","A","1500","D","","A","","A","585","D","585","D","585","D","585","D","585","D","585","D","1500","D","","A","D","","A","2018","D","SUB"
"20201","04238553","27","0","5","01","D","105","D","2019","D",".20","D","39","D","07","D","223","D","3","D","","A","","A","800","D","","A","","A","223","D","223","D","223","D","","A","","A","","A","800","D","","A","D","","A","2019","D","BUI"
"20201","04238583","27","0","5","01","D","105","D","2019","D","","A","36","D","07","D","3800","D","3","D","","A","","A","20000","D","","A","","A","3800","D","3800","D","3800","D","","A","","A","","A","20000","D","","A","D","","A","2019","D","POR"
"20201","04239293","17","0","5","01","D","105","D","2016","D","","A","36","D","01","D","235","D","3","D","","A","","A","","A","","A","","A","235","D","235","D","235","D","","A","","A","","A","","A","","A","D","","A","2016","D","NIS"
"20201","04239363","15","0","5","02","D","105","D","2020","D","","A","12","D","12","D","450","D","3","D","","A","","A","","A","","A","","A","450","D","450","D","450","D","","A","","A","","A","","A","","A","D","","A","2019","D","MRB"
"20201","04239853","25","0","5","01","D","105","D","2018","D","","A","36","D","09","D","318","D","3","D","","A","4000","D","","C","","A","","A","318","D","318","D","318","D","","A","","A","","A","","B","","A","D","","A","2018","D","FOR"
"20201","04239993","15","0","5","01","D","105","D","2017","D","","A","60","D","05","D","325","D","3","D","","A","","A","3400","D","","A","","A","325","D","325","D","325","D","","A","","A","","A","3400","D","","A","D","","A","2017","D","KIA"
"20201","04240473","12","0","1","01","D","105","D","2019","D","","A","36","D","03","D","431","D","3","D","","A","1500","D","6000","D","","A","","A","431","D","431","D","431","D","","A","","A","","A","6000","D","","A","D","","A","2019","D","TOY"
"20201","04241023","10","0","1","01","D","105","D","2020","D","","A","39","D","02","D","400","D","3","D","","A","","A","","A","","A","","A","","A","","A","400","D","","A","","A","","A","","A","","A","D","","A","2020","D","JEE"
"20201","04241083","4","0","5","01","D","105","D","2017","D","","A","36","D","09","D","300","D","3","D","","A","","A","","A","","A","","A","300","D","300","D","300","D","","A","","A","","A","","A","","A","D","","A","2017","D","KIA"
"20201","04241273","18","0","1","01","D","105","D","2017","D","","A","36","D","03","D","","C","3","D","","A","","C","","C","","A","","A","400","F","400","F","400","F","","A","","A","","A","","B","","A","D","","A","2017","D","JEE"
"20201","04241303","6","0","1","01","D","105","D","2019","D","","A","36","D","12","F","400","D","3","D","","A","","A","","A","","A","","A","400","D","400","D","400","D","","A","","A","","A","","A","","A","D","","A","2019","D","HON"
"20201","04241303","7","0","1","02","D","105","D","2018","D","","A","36","D","03","F","250","D","3","D","","A","","A","","C","","A","","A","250","D","250","D","250","D","","A","","A","","A","","B","","A","D","","A","2018","D","TOY"
"20201","04241373","21","0","5","01","D","105","D","2018","D","","A","36","D","11","D","800","D","3","D","","A","","A","2000","D","","A","","A","800","D","800","D","800","D","","A","","A","","A","2000","D","","A","D","","A","2018","D","BMW"
"20201","04242843","3","0","5","01","D","105","D","2016","D","","A","48","D","06","D","400","D","3","D","","A","","A","","A","","A","","A","400","D","400","D","400","D","","A","","A","","A","","A","","A","D","","A","2016","D","NIS"
"20201","04242843","4","0","5","02","D","105","D","2018","D","","A","36","D","12","D","600","D","3","D","","A","1500","D","","A","","A","","A","600","D","600","D","600","D","","A","","A","","A","","A","","A","D","","A","2018","D","CHE"
"20201","04242913","23","0","5","01","D","105","D","2018","D","","A","36","D","02","D","350","D","3","D","","A","9000","D","3000","D","","A","","A","350","D","350","D","350","D","","A","","A","","A","3000","D","","A","D","","A","2018","D","ACU"
"20201","04243623","12","0","5","01","D","105","D","2019","D","","A","36","D","11","D","379","D","3","D","","A","","A","","A","","A","","A","379","D","379","D","379","D","","A","","A","","A","","A","","A","D","","A","2019","D","JEE"
"20201","04243623","13","0","5","02","D","105","D","2017","D","","A","48","D","05","D","300","D","3","D","","A","","A","300","D","","A","","A","300","D","300","D","300","D","","A","","A","","A","300","D","","A","D","","A","2017","D","JEE"
"20201","04244083","20","0","5","01","D","105","D","2018","D","","A","39","D","06","D","437","D","3","D","","A","","A","","A","","A","","A","437","D","437","D","437","D","","A","","A","","A","","A","","A","D","","A","2018","D","CAD"
"20201","04244083","21","0","5","02","D","105","D","2019","D","","A","36","D","08","D","497","D","3","D","","A","","A","","A","","A","","A","497","D","497","D","497","D","","A","","A","","A","","A","","A","D","","A","2019","D","DOD"
"20201","04244183","17","0","1","01","D","105","D","2017","D","","A","35","D","06","D","326","D","3","D","","A","3100","D","","A","","A","","A","326","D","326","D","326","D","","A","","A","","A","","A","","A","D","","A","2017","D","VOK"
"20201","04244453","16","0","5","01","D","105","D","2013","D","","A","60","D","09","D","342","D","3","D","","A","","A","5000","D","","A","","A","342","D","342","D","342","D","","A","","A","","A","5000","D","","A","D","","A","2016","D","TOY"
"20201","04245423","35","0","5","01","D","105","D","2019","D","","A","36","D","07","D","495","D","3","D","","A","2000","D","","A","","A","","A","495","D","495","D","495","D","","A","","A","","A","","A","","A","D","","A","2019","D","DOD"
"20201","04245963","5","0","5","01","D","105","D","2018","D","","A","36","D","08","D","528","D","3","D","","A","","A","","A","","A","02","F","528","D","528","D","528","D","","A","","A","","A","","A","","A","D","","A","2017","D","BMW"
"20201","04245963","6","0","1","02","D","105","D","2020","D","","A","36","D","03","D","450","D","3","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","D","","A","2020","D","BMW"
"20201","04246393","13","0","1","01","D","105","D","2018","D","","A","36","D","09","D","190","D","3","D","","A","","A","","A","","A","","A","190","D","190","D","190","D","","A","","A","","A","","A","","A","D","","A","2018","D","CHE"
"20201","04267152","19","0","5","01","D","105","D","2017","D","","A","36","D","01","D","218","D","3","D","","A","","A","2800","D","","A","","A","218","D","218","D","218","D","","A","","A","","A","2800","D","","A","D","","A","2018","D","HON"
"20201","04267304","7","0","1","01","D","105","D","2019","D","","A","36","D","06","D","300","D","3","D","","A","","A","1500","D","","A","","A","300","D","300","D","300","D","","A","","A","","A","1500","D","","A","D","","A","2019","D","HON"
"20201","04267752","8","0","5","01","D","105","D","2017","D","","A","36","D","05","F","820","D","3","D","","A","","A","","A","","A","","A","820","D","820","D","820","D","","A","","A","","A","","A","","A","D","","A","2017","D","CAD"
"20201","04268202","9","0","5","01","D","105","D","2019","D",".25","D","36","D","05","D","503","D","3","D","","A","","A","","A","","A","","A","503","D","503","D","503","D","","A","","A","","A","","A","","A","D","","A","2019","D","DOD"
"20201","04268972","14","0","1","01","D","105","D","2017","D","","A","36","D","06","D","260","D","3","D","","A","","A","1000","D","","A","","A","260","D","260","D","260","D","","A","","A","","A","1000","D","","A","D","","A","2017","D","NIS"
"20201","04269312","24","0","5","01","D","105","D","2018","D","","A","36","D","03","D","318","D","3","D","","A","","C","1800","D","","A","","A","318","D","318","D","318","D","30","D","30","D","30","D","1800","D","","A","D","","A","2018","D","CHE"
"20201","04269352","10","0","5","01","D","105","D","2018","D","","A","24","D","05","D","215","D","3","D","","A","1000","D","","A","","A","","A","215","D","215","D","215","D","","A","","A","","A","","A","","A","D","","A","2018","D","CHE"
"20201","04269602","18","0","5","01","D","105","D","2019","D","","A","36","D","01","D","299","D","3","D","","A","","A","","A","","A","","A","299","D","299","D","299","D","","A","","A","","A","","A","","A","D","","A","2019","D","GMC"
"20201","04270332","13","0","5","01","D","105","D","2017","D","","A","36","D","01","D","485","D","3","D","","A","","A","","A","","A","11","D","485","D","485","D","","A","","A","","A","","A","","A","","A","D","","A","2017","D","FOR"
"20201","04270332","14","0","1","02","D","105","D","2019","D","","A","36","D","12","D","425","D","3","D","","A","","A","","A","","A","","A","","A","","A","425","D","","A","","A","","A","","A","","A","D","","A","2019","D","FOR"
"20201","04270932","11","0","1","01","D","105","D","2019","D","","A","36","D","11","D","335","D","3","D","","A","2000","D","1000","D","","A","","A","","A","335","D","335","D","","A","","A","","A","1000","D","","A","D","","A","2019","D","HON"
"20201","04271232","22","0","5","01","D","105","D","2017","D","","A","36","D","04","D","291","D","3","D","","A","","A","","A","","A","","A","291","D","291","D","291","D","","A","","A","","A","","A","","A","D","","A","2017","D","KIA"
"20201","04271332","21","0","5","01","D","105","D","2018","D","","A","48","D","02","D","514","D","3","D","","A","","A","2000","D","","A","","A","514","D","514","D","514","D","","A","","A","","A","2000","D","","A","D","","A","2018","D","MRB"
"20201","04271502","22","0","5","01","D","105","D","2017","D","","A","","C","06","F","","C","","C","","A","","A","","A","","A","","A","325","F","325","F","325","F","","A","","A","","A","","A","","A","D","","A","2016","F","NIS"
"20201","04272112","8","0","5","01","D","105","D","2018","D","","A","36","D","11","D","400","D","3","D","","A","","A","","A","","A","","A","400","D","400","D","400","D","","A","","A","","A","","A","","A","D","","A","2018","D","NIS"
"20201","04272112","9","0","5","02","D","105","D","2018","D","","A","36","D","09","D","372","D","3","D","","A","","A","","A","","A","","A","372","D","372","D","372","D","","A","","A","","A","","A","","A","D","","A","2018","D","NIS"
"20201","04272402","16","0","5","01","D","105","D","2017","D","","A","36","D","03","D","320","D","3","D","","A","","A","","A","","A","","A","320","D","320","D","320","D","","A","","A","","A","","A","","A","D","","A","2017","D","CHE"
"20201","04272432","10","0","1","01","D","105","D","2017","D","","A","36","D","07","D","250","D","3","D","","A","","A","","A","","A","","A","250","D","250","D","250","D","","A","","A","","A","","A","","A","D","","A","2017","D","HON"
"20201","04272452","13","0","5","01","D","105","D","2019","D","","A","36","D","10","D","330","D","3","D","","A","","A","","A","","A","","A","330","D","330","D","330","D","","A","","A","","A","","A","","A","D","","A","2018","D","ACU"
"20201","04272802","16","0","1","01","D","105","D","2019","D","","A","39","D","01","D","599","D","3","D","","A","","A","","A","","A","","A","599","D","599","D","599","D","","A","","A","","A","","A","","A","D","","A","2019","D","CHE"
"20201","04272802","17","0","1","02","D","105","D","2019","D","","A","39","D","05","D","430","D","3","D","","A","","A","","A","","A","","A","430","D","430","D","430","D","","A","","A","","A","","A","","A","D","","A","2019","D","JEE"
"20201","04272902","23","0","5","01","D","105","D","2017","D","","A","","C","05","D","","C","3","D","","A","","C","","A","","A","","A","650","F","650","F","650","F","","A","","A","","A","","A","","A","D","","A","2019","D","TOY"
"20201","04273312","10","0","5","01","D","105","D","2018","D","","A","60","D","11","D","325","D","3","D","","A","","A","5000","D","","A","","A","325","D","325","D","325","D","","A","","A","","A","5000","D","","A","D","","A","2018","D","VOV"
"20201","04273312","11","0","5","02","D","105","D","2017","D",".50","D","60","D","11","D","511","D","3","D","511","D","2500","D","2000","D","2000","D","","A","0","D","0","D","0","D","","A","","A","","A","0","D","","A","D","","A","2017","D","JEE"
"20201","04273662","13","0","5","01","D","105","D","2018","D","","A","36","D","11","D","239","D","3","D","","A","","A","","A","","A","","A","239","D","239","D","239","D","","A","","A","","A","","A","","A","D","","A","2017","D","NIS"
"20201","04274012","11","0","1","01","D","105","D","2019","D","","A","36","D","12","D","444","D","3","D","","A","","A","1000","D","","A","","A","","A","","A","444","D","","A","","A","217","D","1000","D","","A","D","","A","2019","D","TOY"
"20201","04274052","29","0","5","01","D","105","D","2018","D","","A","36","D","09","D","200","D","3","D","","A","","A","5000","D","","A","","A","200","D","200","D","200","D","","A","","A","","A","5000","D","","A","D","","A","2017","D","VOK"
"20201","04274402","14","0","1","01","D","105","D","2020","D","","A","36","D","12","D","268","D","3","D","","A","","A","2000","D","","A","","A","","A","","A","268","D","","A","","A","30","D","2000","D","","A","D","","A","2019","D","TOY"
"20201","04274592","12","0","5","01","D","105","D","2019","D","","A","36","D","02","D","267","D","3","D","","A","","A","","A","","A","","A","267","D","267","D","267","D","","A","","A","","A","","A","","A","D","","A","2019","D","HYU"
"20201","04274932","18","0","5","01","D","105","D","2016","D","","A","36","D","01","D","399","D","3","D","","A","12500","D","","A","","A","11","F","399","D","399","D","399","D","","A","","A","","A","","A","","A","D","","A","2017","D","BUI"
"20201","04275002","11","0","1","01","D","105","D","2018","D","","A","36","D","10","D","214","D","3","D","","A","","A","","A","","A","","A","214","D","214","D","214","D","","A","","A","","A","","A","","A","D","","A","2018","D","HYU"
"20201","04275192","16","0","5","01","D","105","D","2018","D","","A","36","D","01","D","210","D","3","D","","A","","A","4000","D","","A","","A","210","D","210","D","210","D","","A","","A","","A","4000","D","","A","D","","A","2019","D","JEE"
"20201","04275572","18","0","5","01","D","105","D","2019","D","","A","36","D","11","D","350","D","3","D","","A","","A","3000","D","","A","","A","350","D","350","D","350","D","","A","","A","","A","3000","D","","A","D","","A","2018","D","SUB"
"20201","04275942","13","0","1","01","D","105","D","2019","D","","A","24","D","10","D","204","D","3","D","","A","2500","D","3000","D","","A","","A","204","D","204","D","204","D","","A","","A","","A","3000","D","","A","D","","A","2019","D","CHE"
"20201","04276072","10","0","1","01","D","105","D","2017","D","","A","36","D","11","F","509","D","3","D","","A","","A","","A","","A","","A","509","D","509","D","509","D","","A","","A","","A","","A","","A","D","","A","2017","D","DOD"
"20201","04276092","13","0","5","01","D","105","D","2016","D","","A","60","D","05","D","487","D","3","D","","A","","A","","A","","A","","A","487","D","487","D","487","D","","A","","A","","A","","A","","A","D","","A","2016","D","CHR"
"20201","04276092","14","0","5","02","D","105","D","","C","","A","60","D","02","F","425","D","3","D","","A","","A","","A","","A","","A","425","D","425","D","425","D","","A","","A","","A","","A","","A","D","","A","2018","F","TOY"
"20201","04276312","41","0","5","01","D","105","D","2019","D","","A","48","D","01","D","500","D","3","D","","A","","A","","A","","A","","A","500","D","500","D","500","D","","A","","A","","A","","A","","A","D","","A","2019","D","HON"
"20201","04276312","42","0","5","02","D","105","D","2018","D","","A","48","D","07","F","600","D","3","D","","A","","A","","A","","A","","A","600","D","600","D","600","D","","A","","A","","A","","A","","A","D","","A","2018","D","CHE"
"20201","04277072","11","0","5","01","D","105","D","2009","D","","A","36","D","08","D","293","D","3","D","","A","","A","2000","D","","A","","A","293","D","293","D","293","D","","A","","A","","A","2000","D","","A","D","","A","2019","D","HON"
"20201","04277532","13","0","5","01","D","105","D","2018","D","","A","24","D","10","D","250","D","3","D","","A","","A","","A","","A","","A","250","D","250","D","250","D","","A","","A","","A","","A","","A","D","","A","2018","D","BUI"
"20201","04277632","25","0","5","01","D","105","D","2018","D",".20","D","39","D","07","D","450","D","3","D","","A","","C","2000","D","","A","","A","450","D","450","D","450","D","","A","","A","","A","2000","D","","A","D","","A","2018","D","GMC"
"20201","04277632","26","0","5","02","D","105","D","2017","D","","A","36","D","07","D","289","D","3","D","","A","4000","D","","A","","A","","A","289","D","289","D","289","D","","A","","A","","A","","A","","A","D","","A","2017","D","DOD"
"20201","04278912","11","0","5","01","D","105","D","2018","D","","A","36","D","04","D","185","D","3","D","","A","","A","6000","D","","A","","A","185","D","185","D","185","D","","A","","A","","A","6000","D","","A","D","","A","2018","D","GMC"
"20201","04279202","13","0","5","01","D","105","D","2019","D","","A","36","D","08","D","325","D","3","D","","A","","A","","A","","A","","A","325","D","325","D","325","D","","A","","A","","A","","A","","A","D","","A","2019","D","SUB"
"20201","04279392","17","0","1","01","D","105","D","2019","D","","A","36","D","07","D","554","D","3","D","","A","","A","4000","D","","A","","A","554","D","554","D","554","D","","A","","A","","A","4000","D","","A","D","","A","2019","D","BMW"
"20201","04279562","14","0","1","01","D","105","D","2018","D",".50","D","36","D","09","D","665","D","3","D","","A","","A","2000","D","","A","","A","665","D","665","D","665","D","50","D","50","D","50","D","2000","D","","A","D","","A","2017","D","BMW"
"20201","04280642","12","0","1","01","D","105","D","2017","D","","A","36","D","12","F","400","D","3","D","","A","","A","1000","D","","A","","A","400","D","400","D","400","D","","A","","A","","A","1000","D","","A","D","","A","2017","D","VOV"
"20201","04281312","42","0","1","01","D","105","D","2017","D","","A","36","D","03","D","473","D","3","D","","A","","A","5000","D","","A","","A","473","D","473","D","473","D","","A","","A","","A","5000","D","","A","D","","A","2017","D","DOD"
"20201","04281312","43","0","1","02","D","105","D","2019","D","","A","36","D","07","D","522","D","3","D","","A","","A","","A","","A","","A","522","D","522","D","522","D","","A","","A","","A","","A","","A","D","","A","2019","D","DOD"
"20201","04281552","4","0","5","01","D","105","D","2016","D","","A","48","D","04","D","320","D","3","D","","A","","A","","A","","A","","A","320","D","320","D","320","D","","A","","A","","A","","A","","A","D","","A","2016","D","TOY"
"20201","04282072","29","0","5","01","D","105","D","2017","D","","A","36","D","10","D","345","D","3","D","","A","","A","3000","D","","A","","A","345","D","345","D","345","D","","A","","A","","A","3000","D","","A","D","","A","2017","D","TOY"
"20201","04282072","30","0","5","02","D","105","D","2019","D","","A","36","D","03","D","310","D","3","D","","A","","A","3000","D","","A","","A","310","D","310","D","310","D","","A","","A","","A","3000","D","","A","D","","A","2019","D","TOY"
"20201","04282542","38","0","5","01","D","105","D","2018","D","","A","24","D","11","D","392","D","3","D","","A","","A","","A","","A","","A","392","D","392","D","392","D","","A","","A","","A","","A","","A","D","","A","2018","D","FOR"
"20201","04282542","39","0","5","02","D","105","D","2018","D","","A","36","D","01","D","380","D","3","D","","A","","A","","A","","A","","A","380","D","380","D","380","D","","A","","A","","A","","A","","A","D","","A","2018","D","FOR"
"20201","04282742","10","0","1","01","D","105","D","2011","D","","A","32","D","03","D","320","D","3","D","","A","","A","3000","D","","A","","A","","A","","A","","A","","A","","A","","A","3000","D","","A","D","","A","2020","D","HON"
"20201","04283562","14","0","1","01","D","105","D","2020","D","","A","36","D","02","D","280","D","3","D","","A","","A","3000","D","","A","","A","","A","","A","","A","","A","","A","","A","3000","D","","A","D","","A","2020","D","TOY"
"20201","04283782","8","0","5","01","D","105","D","2019","D","","A","60","D","06","D","499","D","3","D","","A","","A","2000","D","","A","","A","499","D","499","D","499","D","","A","","A","","A","2000","D","","A","D","","A","2019","D","VOK"
"20201","04284102","8","0","5","01","D","105","D","2019","D","","A","36","D","01","D","420","D","3","D","","A","","A","3000","D","","A","","A","420","D","420","D","420","D","","A","","A","","A","3000","D","","A","D","","A","2019","D","SUB"
"20201","04285152","10","0","1","01","D","105","D","2018","D",".05","D","36","D","09","D","500","D","3","D","","A","","A","3000","D","","A","","A","500","D","500","D","500","D","","A","","A","","A","3000","D","","A","D","","A","2018","D","ACU"
"20201","04285982","11","0","5","01","D","105","D","2017","D","","A","36","D","10","D","383","D","3","D","","A","","A","2700","D","","A","","A","383","D","383","D","383","D","","A","","A","","A","2700","D","","A","D","","A","2017","D","MAZ"
"20201","04286042","33","0","5","01","D","105","D","2012","D","","A","48","D","10","D","300","D","3","D","","A","","A","2000","D","","A","","A","300","D","300","D","300","D","","A","","A","","A","2000","D","","A","D","","A","2015","D","JEE"
"20201","04286042","34","0","5","02","D","105","D","2005","D","","A","","C","08","D","250","D","3","D","","A","","A","","A","","A","","A","250","D","250","D","250","D","","A","","A","","A","","A","","A","D","","A","2017","D","FOR"
"20201","04286112","10","0","5","01","D","105","D","2017","D","","A","36","D","12","D","169","D","3","D","","A","","A","","A","","A","01","D","169","D","169","D","169","D","","A","","A","","A","","A","","A","D","","A","2016","D","NIS"
"20201","04286732","12","0","5","01","D","105","D","2018","D","","A","36","D","02","D","722","D","3","D","","A","","A","5000","D","","A","","A","722","D","722","D","722","D","","A","","A","","A","5000","D","","A","D","","A","2018","D","MRB"
"20201","04286994","10","0","5","01","D","105","D","2019","D","","A","48","D","08","D","810","D","3","D","","A","","A","4000","D","","A","","A","810","D","810","D","810","D","","A","","A","","A","4000","D","","A","D","","A","2019","D","MRB"
"20201","04288012","18","0","1","01","D","105","D","2019","D","","A","36","D","07","D","536","D","3","D","","A","","A","7000","D","","A","","A","536","D","536","D","536","D","35","D","35","D","35","D","7000","D","","A","D","","A","2019","D","LEX"
"20201","04288242","21","0","1","01","D","105","D","2019","D","","A","36","D","01","D","468","D","3","D","","A","","A","","A","","A","","A","","A","","A","468","D","","A","","A","","A","","A","","A","D","","A","2020","D","DOD"
"20201","04288632","12","0","1","01","D","105","D","2016","D","","A","","C","09","F","488","D","3","D","","A","8000","D","","A","","A","","A","488","D","488","D","488","D","","A","","A","","A","","A","","A","D","","A","2016","D","TOY"
"20201","04288992","21","0","5","01","D","105","D","2019","D","","A","36","D","01","D","335","D","3","D","","A","","A","","A","","A","","A","335","D","335","D","335","D","","A","","A","","A","","A","","A","D","","A","2019","D","MAZ"
"20201","04288992","22","0","5","02","D","105","D","2018","D","","A","36","D","09","D","250","D","3","D","","A","","A","","A","","A","","A","250","D","250","D","250","D","","A","","A","","A","","A","","A","D","","A","2018","D","TOY"
"20201","04289102","8","0","1","01","D","105","D","2018","D","","A","36","D","06","D","500","D","3","D","","A","","A","","A","","A","","A","500","D","500","D","500","D","","A","","A","","A","","A","","A","D","","A","2018","D","HON"
"20201","04289132","20","0","5","01","D","105","D","2017","D","","A","36","D","09","D","360","D","3","D","","A","","A","","A","","A","","A","360","D","360","D","360","D","","A","","A","","A","","A","","A","D","","A","2017","D","TOY"
"20201","04289234","15","0","5","01","D","105","D","2019","D","","A","36","D","02","D","582","D","3","D","","A","","A","6000","D","","A","","A","582","D","582","D","582","D","","A","","A","","A","6000","D","","A","D","","A","2019","D","LAN"
"20201","04289234","16","0","5","02","D","105","D","2011","D","","A","36","D","01","D","172","D","3","D","","A","","A","2000","D","","A","","A","172","D","172","D","172","D","","A","","A","","A","2000","D","","A","D","","A","2017","D","VOK"
"20201","04289292","9","0","1","01","D","105","D","2018","D","","A","36","D","09","D","350","D","3","D","","A","","A","","A","","A","","A","350","D","350","D","350","D","","A","","A","","A","","A","","A","D","","A","2018","D","TOY"
"20201","04290112","12","0","5","01","D","105","D","2018","D","","A","36","D","06","D","385","D","3","D","","A","","A","1000","D","","A","","A","385","D","385","D","385","D","","A","","A","","A","1000","D","","A","D","","A","2018","D","HYU"
"20201","04290202","7","0","1","01","D","105","D","2020","D","","A","36","D","02","D","445","D","3","D","","A","","A","","A","","A","","A","","A","","A","445","D","","A","","A","","A","","A","","A","D","","A","2020","D","NIS"
"20201","04290352","12","0","5","01","D","105","D","2017","D","","A","39","D","09","D","214","D","3","D","","A","","A","","A","","A","","A","214","D","214","D","214","D","","A","","A","","A","","A","","A","D","","A","2017","D","BUI"
"20201","04290814","27","0","5","01","D","105","D","2019","D","","A","36","D","11","D","448","D","3","D","","A","11000","D","1000","D","","A","","A","448","D","448","D","448","D","","A","","A","","A","1000","D","","A","D","","A","2019","D","HON"
"20201","04291922","21","0","5","01","D","105","D","2019","D","","A","24","D","09","D","270","D","3","D","","A","","A","","A","","A","","A","270","D","270","D","270","D","","A","","A","","A","","A","","A","D","","A","2018","D","DOD"
"20201","04291922","22","0","5","02","D","105","D","2018","D","","A","36","D","09","D","280","D","3","D","","A","","A","","A","","A","","A","280","D","280","D","280","D","","A","","A","","A","","A","","A","D","","A","2017","D","JEE"
"20201","04292522","21","0","1","01","D","105","D","2015","D","","A","60","D","01","D","500","D","3","D","","A","","A","2000","D","","A","","A","","A","500","D","500","D","","A","","A","","A","2000","D","","A","D","","A","2020","D","CHR"
"20201","04293032","22","0","5","01","D","105","D","2019","D","","A","36","D","08","D","422","D","3","D","","A","","A","","A","","A","","A","422","D","422","D","422","D","","A","","A","","A","","A","","A","D","","A","2019","D","HON"
"20201","04293032","23","0","5","02","D","105","D","2019","D","","A","36","D","08","D","232","D","3","D","","A","","A","","A","","A","","A","232","D","232","D","232","D","","A","","A","","A","","A","","A","D","","A","2019","D","HON"
"20201","04293502","25","0","5","01","D","105","D","2017","D","","A","36","D","01","D","707","D","3","D","","A","","A","","A","","A","12","D","707","D","","A","","A","50","D","","A","","A","","A","300","D","D","","A","2017","D","AUD"
"20201","04293502","26","0","5","02","D","105","D","2017","D","","A","36","D","01","D","420","D","3","D","","A","","A","","A","","A","12","D","420","D","","A","","A","30","D","","A","","A","","A","387","D","D","","A","2017","D","TOY"
